time,channel,band,power
20.09375,AF7,gamma,1.9171024535680175
20.1796875,AF7,gamma,1.885057687761736
20.265625,AF7,gamma,1.8911194570870968
20.3515625,AF7,gamma,1.8891013845125846
20.4375,AF7,gamma,1.8802538052252356
20.5234375,AF7,gamma,1.8801264087361023
0.5,AF8,delta,1.4218913468514756
0.5859375,AF8,delta,1.4131568703734907
0.671875,AF8,delta,1.4664463754144517
0.7578125,AF8,delta,1.5332825803334977
0.84375,AF8,delta,1.5398254081642855
0.9296875,AF8,delta,1.5437175651056037
1.015625,AF8,delta,1.6544250231096453
1.1015625,AF8,delta,1.6746917812608906
1.1875,AF8,delta,1.762063871607276
1.2734375,AF8,delta,2.1534317420404676
1.359375,AF8,delta,2.4177356766793374
1.4453125,AF8,delta,2.588148424068076
1.53125,AF8,delta,2.7811003074485976
1.6171875,AF8,delta,2.913535145754127
1.703125,AF8,delta,2.985111129849541
1.7890625,AF8,delta,3.0166184249750128
1.875,AF8,delta,3.0180999430774
1.9609375,AF8,delta,2.9853189124282777
2.046875,AF8,delta,2.8590805041006795
2.1328125,AF8,delta,2.7072543188435505
2.21875,AF8,delta,2.735365583764853
2.3046875,AF8,delta,2.8092784757811566
2.390625,AF8,delta,2.898477361871184
2.4765625,AF8,delta,3.051984793096132
2.5625,AF8,delta,3.1538919336272233
2.6484375,AF8,delta,3.1421933483375843
2.734375,AF8,delta,3.086655504646244
2.8203125,AF8,delta,3.081043369542442
2.90625,AF8,delta,3.1125871538707637
2.9921875,AF8,delta,3.0886689009916166
3.078125,AF8,delta,3.0881544105242367
3.1640625,AF8,delta,3.1352259486290293
3.25,AF8,delta,3.1281346231386182
3.3359375,AF8,delta,3.0825070682356834
3.421875,AF8,delta,2.9980266493093675
3.5078125,AF8,delta,2.893198490387255
3.59375,AF8,delta,2.735891106890396
3.6796875,AF8,delta,2.5037446606747285
3.765625,AF8,delta,2.2863733770076506
3.8515625,AF8,delta,2.1412462697484376
3.9375,AF8,delta,1.9768520670630099
4.0234375,AF8,delta,1.741273782926754
4.109375,AF8,delta,1.4244568452904924
4.1953125,AF8,delta,1.3203108299437596
4.28125,AF8,delta,1.535461313918004
4.3671875,AF8,delta,1.7677838768454328
4.453125,AF8,delta,1.9382227166119805
4.5390625,AF8,delta,2.019949961814375
4.625,AF8,delta,2.004700285641724
4.7109375,AF8,delta,1.8914878354997013
4.796875,AF8,delta,1.68546672946659
4.8828125,AF8,delta,1.3958888256158786
4.96875,AF8,delta,1.0449153257074972
5.0546875,AF8,delta,0.8550262525046756
5.140625,AF8,delta,0.6924790575415848
5.2265625,AF8,delta,0.7309587421764824
5.3125,AF8,delta,1.022181914137299
5.3984375,AF8,delta,1.1828199657727854
5.484375,AF8,delta,1.2824264843673219
5.5703125,AF8,delta,1.383802087405321
5.65625,AF8,delta,1.4682805813955362
5.7421875,AF8,delta,1.5523362356962678
5.828125,AF8,delta,1.6118086950217294
5.9140625,AF8,delta,1.6297182311268763
6.0,AF8,delta,1.5920669317845113
6.0859375,AF8,delta,1.4275745247443405
6.171875,AF8,delta,1.1813091032608516
6.2578125,AF8,delta,0.9405931584235222
6.34375,AF8,delta,0.7367374905034045
6.4296875,AF8,delta,0.5764717637634545
6.515625,AF8,delta,0.5516933739548612
6.6015625,AF8,delta,0.5836621990313884
6.6875,AF8,delta,0.5907120098673362
6.7734375,AF8,delta,0.631244329906134
6.859375,AF8,delta,0.6597702448152291
6.9453125,AF8,delta,0.6821356157472455
7.03125,AF8,delta,0.7541821161068708
7.1171875,AF8,delta,0.9026338355326363
7.203125,AF8,delta,0.9009284199058597
7.2890625,AF8,delta,1.168778630270163
7.375,AF8,delta,1.5005946700348787
7.4609375,AF8,delta,1.8227418291973163
7.546875,AF8,delta,2.0751519785338433
7.6328125,AF8,delta,2.2359092140798253
7.71875,AF8,delta,2.291790263987178
7.8046875,AF8,delta,2.250732406990103
7.890625,AF8,delta,2.1109282267826424
7.9765625,AF8,delta,1.8841214288732118
8.0625,AF8,delta,1.5797476285794023
8.1484375,AF8,delta,1.3387029477192927
8.234375,AF8,delta,1.2570285253122013
8.3203125,AF8,delta,1.3849210985609754
8.40625,AF8,delta,1.502578971485723
8.4921875,AF8,delta,1.5840312873277809
8.578125,AF8,delta,1.573029875240774
8.6640625,AF8,delta,1.4561392173207743
8.75,AF8,delta,1.3543619780007277
8.8359375,AF8,delta,1.4368615948318355
8.921875,AF8,delta,1.6725192837588203
9.0078125,AF8,delta,1.766106976393741
9.09375,AF8,delta,2.25105562759826
9.1796875,AF8,delta,2.6119892108728258
9.265625,AF8,delta,2.865115023760101
9.3515625,AF8,delta,3.046762614502897
9.4375,AF8,delta,3.190837250576777
9.5234375,AF8,delta,3.262105371405457
9.609375,AF8,delta,3.2528551245673243
9.6953125,AF8,delta,3.181726296696072
9.78125,AF8,delta,3.0922883450511645
9.8671875,AF8,delta,3.0037994991387493
9.953125,AF8,delta,2.8743428672014395
10.0390625,AF8,delta,2.6439608837480604
10.125,AF8,delta,2.5040251340871196
10.2109375,AF8,delta,2.4158726930144847
10.296875,AF8,delta,2.255729164408642
10.3828125,AF8,delta,2.011620614544468
10.46875,AF8,delta,1.8567029289938508
10.5546875,AF8,delta,1.880115335181887
10.640625,AF8,delta,1.9330335593912695
10.7265625,AF8,delta,1.952989082794459
10.8125,AF8,delta,1.886935566797826
10.8984375,AF8,delta,1.7707843433071264
10.984375,AF8,delta,1.597669257994264
11.0703125,AF8,delta,1.4225042092180387
11.15625,AF8,delta,1.33066645743406
11.2421875,AF8,delta,1.2729087964430235
11.328125,AF8,delta,1.219560731355355
11.4140625,AF8,delta,1.131359038930113
11.5,AF8,delta,0.9818639408409622
11.5859375,AF8,delta,0.842397977867282
11.671875,AF8,delta,0.8512875948041034
11.7578125,AF8,delta,0.8254057289568668
11.84375,AF8,delta,0.88217523918235
11.9296875,AF8,delta,1.0039671242231256
12.015625,AF8,delta,1.0810355636850366
12.1015625,AF8,delta,1.109587731144493
12.1875,AF8,delta,1.02428685042736
12.2734375,AF8,delta,0.8990822871597979
12.359375,AF8,delta,0.7817828015401228
12.4453125,AF8,delta,0.6701380212808563
12.53125,AF8,delta,0.5862942376261675
12.6171875,AF8,delta,0.509254832731459
12.703125,AF8,delta,0.5243711663156142
12.7890625,AF8,delta,0.5306869171024174
12.875,AF8,delta,0.540099144927386
12.9609375,AF8,delta,0.7809373190276956
13.046875,AF8,delta,0.9723011499578694
13.1328125,AF8,delta,1.0929054789093502
13.21875,AF8,delta,1.1071891837748493
13.3046875,AF8,delta,1.047213433629708
13.390625,AF8,delta,0.9244840338512956
13.4765625,AF8,delta,0.7337863563854332
13.5625,AF8,delta,0.5560976272793257
13.6484375,AF8,delta,0.4263157657528759
13.734375,AF8,delta,0.4052966803633463
13.8203125,AF8,delta,0.5316859721458185
13.90625,AF8,delta,0.6772185552965269
13.9921875,AF8,delta,0.780530027675094
14.078125,AF8,delta,0.8250923518924692
14.1640625,AF8,delta,0.804094547216587
14.25,AF8,delta,0.7286032001717142
14.3359375,AF8,delta,0.5984543122690624
14.421875,AF8,delta,0.4253105817687969
14.5078125,AF8,delta,0.2137403495021443
14.59375,AF8,delta,0.0318264786511184
14.6796875,AF8,delta,-0.07382792319995517
14.765625,AF8,delta,0.07085481248629202
14.8515625,AF8,delta,0.3266465401782
14.9375,AF8,delta,0.6424825070715274
15.0234375,AF8,delta,0.9061893834320869
15.109375,AF8,delta,1.1058414537237546
15.1953125,AF8,delta,1.2768602754974814
15.28125,AF8,delta,1.6078227465584893
15.3671875,AF8,delta,1.9453553016047538
15.453125,AF8,delta,2.251953904349301
15.5390625,AF8,delta,2.4653205611342712
15.625,AF8,delta,2.5690248489565866
15.7109375,AF8,delta,2.5864891389949523
15.796875,AF8,delta,2.5275031894143414
15.8828125,AF8,delta,2.395404899014125
15.96875,AF8,delta,2.3826537402002206
16.0546875,AF8,delta,2.5283178705261506
16.140625,AF8,delta,2.6808573288931457
16.2265625,AF8,delta,2.708864008182181
16.3125,AF8,delta,2.6770686929042444
16.3984375,AF8,delta,2.543179305178484
16.484375,AF8,delta,2.323808688978247
16.5703125,AF8,delta,2.0419415346858534
16.65625,AF8,delta,1.7600463054702575
16.7421875,AF8,delta,1.3596056456487888
16.828125,AF8,delta,1.3288414382177556
16.9140625,AF8,delta,1.156980570085464
17.0,AF8,delta,0.9725243904611002
17.0859375,AF8,delta,1.0014559619805137
17.171875,AF8,delta,1.1156594611912931
17.2578125,AF8,delta,1.3404164043841502
17.34375,AF8,delta,1.5478032356082512
17.4296875,AF8,delta,1.6780177496945163
17.515625,AF8,delta,1.724259568102238
17.6015625,AF8,delta,1.6790643629030853
17.6875,AF8,delta,1.5619076263175327
17.7734375,AF8,delta,1.4239861980023927
17.859375,AF8,delta,1.3518397367614512
17.9453125,AF8,delta,1.4080046245145863
18.03125,AF8,delta,1.2602148248924965
18.1171875,AF8,delta,1.262124192511286
18.203125,AF8,delta,1.3319714138689376
18.2890625,AF8,delta,1.4193005831368148
18.375,AF8,delta,1.487646285303458
18.4609375,AF8,delta,1.48871870292306
18.546875,AF8,delta,1.469847075530892
18.6328125,AF8,delta,1.3843486435837469
18.71875,AF8,delta,1.2199290335402562
18.8046875,AF8,delta,1.0498720933147672
18.890625,AF8,delta,1.1719468996379074
18.9765625,AF8,delta,1.4142942691313902
19.0625,AF8,delta,1.593359447607968
19.1484375,AF8,delta,1.8145671506600036
19.234375,AF8,delta,1.9939824279699272
19.3203125,AF8,delta,2.090131291024225
19.40625,AF8,delta,2.0817070273130307
19.4921875,AF8,delta,1.9656369862550285
19.578125,AF8,delta,1.77018525406872
19.6640625,AF8,delta,1.5218793872753003
19.75,AF8,delta,1.3581051396943613
19.8359375,AF8,delta,1.1734186129648827
19.921875,AF8,delta,1.0804123827016927
20.0078125,AF8,delta,1.1295471847557519
20.09375,AF8,delta,1.2739417151159054
20.1796875,AF8,delta,1.3783270784061377
20.265625,AF8,delta,1.4732214152666532
20.3515625,AF8,delta,1.6184994426094381
20.4375,AF8,delta,1.7275339875179458
20.5234375,AF8,delta,1.815469470888263
0.5,AF8,theta,0.3861801136136892
0.5859375,AF8,theta,0.5533279341717442
0.671875,AF8,theta,0.6373545743443907
0.7578125,AF8,theta,0.6238154286404313
0.84375,AF8,theta,0.5247772534465859
0.9296875,AF8,theta,0.41113066985235214
1.015625,AF8,theta,0.44671436313496177
1.1015625,AF8,theta,0.6005624542471614
1.1875,AF8,theta,0.7146534187513177
1.2734375,AF8,theta,0.8959695787827022
1.359375,AF8,theta,1.2031663061198115
1.4453125,AF8,theta,1.3923315781467465
1.53125,AF8,theta,1.4609446178571803
1.6171875,AF8,theta,1.4084631294714107
1.703125,AF8,theta,1.4385605416956477
1.7890625,AF8,theta,1.6688641308057632
1.875,AF8,theta,1.8899567196759046
1.9609375,AF8,theta,2.018896207146292
2.046875,AF8,theta,2.0653490524522065
2.1328125,AF8,theta,2.058771188316286
2.21875,AF8,theta,2.0861075558208375
2.3046875,AF8,theta,2.114322882774492
2.390625,AF8,theta,2.095429001977552
2.4765625,AF8,theta,2.025598799859595
2.5625,AF8,theta,1.8939909928494627
2.6484375,AF8,theta,1.8545374953689335
2.734375,AF8,theta,1.8282720762940048
2.8203125,AF8,theta,1.822952468780602
2.90625,AF8,theta,1.7972029321570588
2.9921875,AF8,theta,1.717294415798431
3.078125,AF8,theta,1.7005603646890015
3.1640625,AF8,theta,1.7661497979563456
3.25,AF8,theta,1.8677571511832436
3.3359375,AF8,theta,1.9240977000299404
3.421875,AF8,theta,1.9130710612911672
3.5078125,AF8,theta,1.8173461636398045
3.59375,AF8,theta,1.715237082364759
3.6796875,AF8,theta,1.7070898695247252
3.765625,AF8,theta,1.7702055137785377
3.8515625,AF8,theta,1.782980212735192
3.9375,AF8,theta,1.6515367506149392
4.0234375,AF8,theta,1.3978018560793162
4.109375,AF8,theta,1.0896391521479314
4.1953125,AF8,theta,1.1984013754535539
4.28125,AF8,theta,1.559925982541091
4.3671875,AF8,theta,1.854949627771383
4.453125,AF8,theta,2.015483101658321
4.5390625,AF8,theta,2.0611343924311534
4.625,AF8,theta,1.9907642431948682
4.7109375,AF8,theta,1.7994927003486494
4.796875,AF8,theta,1.4650013802399975
4.8828125,AF8,theta,0.9806065420690825
4.96875,AF8,theta,0.5322476161583944
5.0546875,AF8,theta,0.35201939493118595
5.140625,AF8,theta,0.38797105173594637
5.2265625,AF8,theta,0.4305177458221966
5.3125,AF8,theta,0.5154766064477131
5.3984375,AF8,theta,0.5549176026351271
5.484375,AF8,theta,0.5803843681437264
5.5703125,AF8,theta,0.5957626378050973
5.65625,AF8,theta,0.7165999957450533
5.7421875,AF8,theta,0.8798296997649899
5.828125,AF8,theta,0.9988890251889985
5.9140625,AF8,theta,1.0384874427831778
6.0,AF8,theta,0.9723126879097246
6.0859375,AF8,theta,0.8181518549969532
6.171875,AF8,theta,0.6130800698970272
6.2578125,AF8,theta,0.5836593692616973
6.34375,AF8,theta,0.7368427814007436
6.4296875,AF8,theta,0.9009704375111606
6.515625,AF8,theta,0.9971966073233561
6.6015625,AF8,theta,1.0101743892514192
6.6875,AF8,theta,0.9412927579599136
6.7734375,AF8,theta,0.7995740718549413
6.859375,AF8,theta,0.6354249094023582
6.9453125,AF8,theta,0.5548368723965713
7.03125,AF8,theta,0.6266328591673561
7.1171875,AF8,theta,0.7482048754348981
7.203125,AF8,theta,0.8307099889780097
7.2890625,AF8,theta,0.9883573275748037
7.375,AF8,theta,1.3234394093502924
7.4609375,AF8,theta,1.6869978412288789
7.546875,AF8,theta,1.951985359099982
7.6328125,AF8,theta,2.096360948826007
7.71875,AF8,theta,2.1282798752203482
7.8046875,AF8,theta,2.0492672318859166
7.890625,AF8,theta,1.8508430501577646
7.9765625,AF8,theta,1.5136394072784054
8.0625,AF8,theta,1.0419321735987437
8.1484375,AF8,theta,0.7602827148070587
8.234375,AF8,theta,1.040020593536674
8.3203125,AF8,theta,1.312510527139226
8.40625,AF8,theta,1.4649295472630572
8.4921875,AF8,theta,1.511675003667789
8.578125,AF8,theta,1.4623041434984998
8.6640625,AF8,theta,1.3195057963693997
8.75,AF8,theta,1.1298165804797955
8.8359375,AF8,theta,1.0042687191611754
8.921875,AF8,theta,0.9623751554876699
9.0078125,AF8,theta,1.0042274363810801
9.09375,AF8,theta,1.1790693497089382
9.1796875,AF8,theta,1.5973611176687927
9.265625,AF8,theta,1.9694594500024691
9.3515625,AF8,theta,2.2073582682894277
9.4375,AF8,theta,2.323830474586046
9.5234375,AF8,theta,2.3330492826063853
9.609375,AF8,theta,2.2586683137108414
9.6953125,AF8,theta,2.1158274562151793
9.78125,AF8,theta,1.9483217500638281
9.8671875,AF8,theta,1.7988639524207368
9.953125,AF8,theta,1.6384539737257076
10.0390625,AF8,theta,1.4218013620237306
10.125,AF8,theta,1.2782505983136923
10.2109375,AF8,theta,1.213739434793803
10.296875,AF8,theta,1.1687197137897016
10.3828125,AF8,theta,1.1255979090484183
10.46875,AF8,theta,1.0767538061470572
10.5546875,AF8,theta,1.1585854106166216
10.640625,AF8,theta,1.2528125556052463
10.7265625,AF8,theta,1.2748989013606842
10.8125,AF8,theta,1.1927473161980133
10.8984375,AF8,theta,0.9957403327521581
10.984375,AF8,theta,0.7966593029044075
11.0703125,AF8,theta,0.8186476251901486
11.15625,AF8,theta,0.9488473121525752
11.2421875,AF8,theta,1.0265181097918092
11.328125,AF8,theta,1.009813122845791
11.4140625,AF8,theta,0.9152419456942446
11.5,AF8,theta,0.7834202944255103
11.5859375,AF8,theta,0.6364486602826228
11.671875,AF8,theta,0.5318360438299019
11.7578125,AF8,theta,0.5583694912521459
11.84375,AF8,theta,0.6425064149651206
11.9296875,AF8,theta,0.7172700170602117
12.015625,AF8,theta,0.7241739396243771
12.1015625,AF8,theta,0.6692719928632407
12.1875,AF8,theta,0.5971448907652698
12.2734375,AF8,theta,0.538336395989422
12.359375,AF8,theta,0.5545201678552112
12.4453125,AF8,theta,0.6082616618049991
12.53125,AF8,theta,0.6542833413923752
12.6171875,AF8,theta,0.6950296557369712
12.703125,AF8,theta,0.7135901671681142
12.7890625,AF8,theta,0.7084725063059116
12.875,AF8,theta,0.6654033239690254
12.9609375,AF8,theta,0.6285247735574815
13.046875,AF8,theta,0.6294104187375044
13.1328125,AF8,theta,0.697694438459148
13.21875,AF8,theta,0.7845083812040956
13.3046875,AF8,theta,0.8264976792146634
13.390625,AF8,theta,0.7917332877413689
13.4765625,AF8,theta,0.6555998564205363
13.5625,AF8,theta,0.4123726938334363
13.6484375,AF8,theta,0.06854962790744319
13.734375,AF8,theta,-0.13659473012259032
13.8203125,AF8,theta,0.041084514503250506
13.90625,AF8,theta,0.33154926389379447
13.9921875,AF8,theta,0.5410167709470992
14.078125,AF8,theta,0.6455914568096134
14.1640625,AF8,theta,0.6729978338031247
14.25,AF8,theta,0.619504793730406
14.3359375,AF8,theta,0.5222619540255565
14.421875,AF8,theta,0.4261105036088784
14.5078125,AF8,theta,0.37355408874067697
14.59375,AF8,theta,0.34416736178237534
14.6796875,AF8,theta,0.29513883670568314
14.765625,AF8,theta,0.24967203576900368
14.8515625,AF8,theta,0.22948551353785526
14.9375,AF8,theta,0.2637236424239395
15.0234375,AF8,theta,0.28313797838096677
15.109375,AF8,theta,0.2949048293699966
15.1953125,AF8,theta,0.5905901715167718
15.28125,AF8,theta,1.1826165658158891
15.3671875,AF8,theta,1.8016747761037266
15.453125,AF8,theta,2.2426138466752525
15.5390625,AF8,theta,2.514684219154601
15.625,AF8,theta,2.650537240512231
15.7109375,AF8,theta,2.660824874294404
15.796875,AF8,theta,2.5545836319850728
15.8828125,AF8,theta,2.333262253378488
15.96875,AF8,theta,2.118773104126527
16.0546875,AF8,theta,2.1362854220377576
16.140625,AF8,theta,2.2513297239613705
16.2265625,AF8,theta,2.287555151584596
16.3125,AF8,theta,2.204864320107562
16.3984375,AF8,theta,2.009614028130939
16.484375,AF8,theta,1.6927102886832908
16.5703125,AF8,theta,1.286909628832047
16.65625,AF8,theta,0.8666723737355077
16.7421875,AF8,theta,0.6115104712943625
16.828125,AF8,theta,0.4214456505236835
16.9140625,AF8,theta,0.30344357540082684
17.0,AF8,theta,0.29538185548519574
17.0859375,AF8,theta,0.6189532375158082
17.171875,AF8,theta,1.0473022062568447
17.2578125,AF8,theta,1.416767149681416
17.34375,AF8,theta,1.65808199111707
17.4296875,AF8,theta,1.7814176367035843
17.515625,AF8,theta,1.7972289167420064
17.6015625,AF8,theta,1.720432714200056
17.6875,AF8,theta,1.565880087863846
17.7734375,AF8,theta,1.3724300161057958
17.859375,AF8,theta,1.1971864418491136
17.9453125,AF8,theta,1.0020344607127096
18.03125,AF8,theta,0.796506177566419
18.1171875,AF8,theta,0.5061421947858931
18.203125,AF8,theta,0.3646665608553102
18.2890625,AF8,theta,0.4463320049743502
18.375,AF8,theta,0.5835341591764147
18.4609375,AF8,theta,0.7021733968720514
18.546875,AF8,theta,0.7509064488658235
18.6328125,AF8,theta,0.7648816852791921
18.71875,AF8,theta,0.7476307853902706
18.8046875,AF8,theta,0.7370940230945314
18.890625,AF8,theta,0.8570032283145679
18.9765625,AF8,theta,1.0526932890162148
19.0625,AF8,theta,1.3413155535455323
19.1484375,AF8,theta,1.5698617402164075
19.234375,AF8,theta,1.7042194620872
19.3203125,AF8,theta,1.7344564520819035
19.40625,AF8,theta,1.6622036018453226
19.4921875,AF8,theta,1.491410852442046
19.578125,AF8,theta,1.2391158227663097
19.6640625,AF8,theta,1.0029382094080075
19.75,AF8,theta,0.9120208078214459
19.8359375,AF8,theta,0.9184933943472549
19.921875,AF8,theta,0.9247197923294045
20.0078125,AF8,theta,0.8971092629706058
20.09375,AF8,theta,0.8346900624926247
20.1796875,AF8,theta,0.7486397318816929
20.265625,AF8,theta,0.7267088338551124
20.3515625,AF8,theta,0.9018394743425823
20.4375,AF8,theta,1.1318535216485748
20.5234375,AF8,theta,1.3102050831549177
0.5,AF8,alpha,0.1898636549149564
0.5859375,AF8,alpha,0.25250770036504133
0.671875,AF8,alpha,0.2861040589492068
0.7578125,AF8,alpha,0.21936182674036536
0.84375,AF8,alpha,0.05171432417956322
0.9296875,AF8,alpha,-0.10400414904609351
1.015625,AF8,alpha,-0.10877779188161286
1.1015625,AF8,alpha,0.03473842732785311
1.1875,AF8,alpha,0.18228855152196635
1.2734375,AF8,alpha,0.25922457755890144
1.359375,AF8,alpha,0.3866107175894979
1.4453125,AF8,alpha,0.47347314113665784
1.53125,AF8,alpha,0.5161373256137256
1.6171875,AF8,alpha,0.5298236880370185
1.703125,AF8,alpha,0.5166955337652068
1.7890625,AF8,alpha,0.5552879416509787
1.875,AF8,alpha,0.6654123462731971
1.9609375,AF8,alpha,0.7851058234212335
2.046875,AF8,alpha,0.9428791661684952
2.1328125,AF8,alpha,1.0988791068430024
2.21875,AF8,alpha,1.1378835455829113
2.3046875,AF8,alpha,1.17822496331552
2.390625,AF8,alpha,1.143522947826305
2.4765625,AF8,alpha,1.0909065623536123
2.5625,AF8,alpha,1.0107382338516033
2.6484375,AF8,alpha,0.9269592395529348
2.734375,AF8,alpha,0.8472691666340847
2.8203125,AF8,alpha,0.6718615553006888
2.90625,AF8,alpha,0.4461014386522131
2.9921875,AF8,alpha,0.39008020093959933
3.078125,AF8,alpha,0.40824215500811756
3.1640625,AF8,alpha,0.5189862386158661
3.25,AF8,alpha,0.6375069230110014
3.3359375,AF8,alpha,0.8087409199116379
3.421875,AF8,alpha,0.9258207282350336
3.5078125,AF8,alpha,0.9714705818207691
3.59375,AF8,alpha,1.0052332956007022
3.6796875,AF8,alpha,1.0233125315602576
3.765625,AF8,alpha,1.0475733881598839
3.8515625,AF8,alpha,1.0338748905725064
3.9375,AF8,alpha,1.0012021058581777
4.0234375,AF8,alpha,0.9687637936369426
4.109375,AF8,alpha,0.9719248988425038
4.1953125,AF8,alpha,1.0514588384186294
4.28125,AF8,alpha,1.212224800569331
4.3671875,AF8,alpha,1.3713975368754099
4.453125,AF8,alpha,1.4664761090154126
4.5390625,AF8,alpha,1.4674142311792113
4.625,AF8,alpha,1.367571755546941
4.7109375,AF8,alpha,1.1800961299919641
4.796875,AF8,alpha,0.9572545131813889
4.8828125,AF8,alpha,0.8343047318494033
4.96875,AF8,alpha,0.8406882255745439
5.0546875,AF8,alpha,0.8780304598434814
5.140625,AF8,alpha,0.8879582496292283
5.2265625,AF8,alpha,0.8731115994984087
5.3125,AF8,alpha,0.8114951938122734
5.3984375,AF8,alpha,0.7032756430585316
5.484375,AF8,alpha,0.5418053634130429
5.5703125,AF8,alpha,0.4068502715647848
5.65625,AF8,alpha,0.4061959330615412
5.7421875,AF8,alpha,0.5461280439030662
5.828125,AF8,alpha,0.6901814392916272
5.9140625,AF8,alpha,0.7758461255906607
6.0,AF8,alpha,0.7876432102881363
6.0859375,AF8,alpha,0.7348946905990499
6.171875,AF8,alpha,0.6506381982291198
6.2578125,AF8,alpha,0.5678108778460629
6.34375,AF8,alpha,0.48823066436707746
6.4296875,AF8,alpha,0.41744203751242814
6.515625,AF8,alpha,0.3247620136545207
6.6015625,AF8,alpha,0.28341183117822605
6.6875,AF8,alpha,0.2963383510941877
6.7734375,AF8,alpha,0.3665613958387092
6.859375,AF8,alpha,0.41695791530595044
6.9453125,AF8,alpha,0.42128851588353167
7.03125,AF8,alpha,0.37097339666123963
7.1171875,AF8,alpha,0.28754785586098497
7.203125,AF8,alpha,0.31165596366883175
7.2890625,AF8,alpha,0.4295161773210161
7.375,AF8,alpha,0.6594662427651607
7.4609375,AF8,alpha,0.8728127406829199
7.546875,AF8,alpha,1.0150952232592667
7.6328125,AF8,alpha,1.0663928936088154
7.71875,AF8,alpha,1.0225202952476893
7.8046875,AF8,alpha,0.8932432399267679
7.890625,AF8,alpha,0.7053730248253387
7.9765625,AF8,alpha,0.5637497095481044
8.0625,AF8,alpha,0.4959297860703599
8.1484375,AF8,alpha,0.5398165604278085
8.234375,AF8,alpha,0.6505084451869545
8.3203125,AF8,alpha,0.7233971535086006
8.40625,AF8,alpha,0.7816949760470931
8.4921875,AF8,alpha,0.7493625858679399
8.578125,AF8,alpha,0.6577321564183228
8.6640625,AF8,alpha,0.5478911422134327
8.75,AF8,alpha,0.47364363471531706
8.8359375,AF8,alpha,0.47696464959187657
8.921875,AF8,alpha,0.44892041337396843
9.0078125,AF8,alpha,0.572719196456218
9.09375,AF8,alpha,0.5892424540054753
9.1796875,AF8,alpha,0.7582812615058407
9.265625,AF8,alpha,0.8888775451496036
9.3515625,AF8,alpha,0.9277084096682495
9.4375,AF8,alpha,0.9089918499179566
9.5234375,AF8,alpha,0.7852836759532753
9.609375,AF8,alpha,0.5881742301139845
9.6953125,AF8,alpha,0.3781565616916435
9.78125,AF8,alpha,0.1929084674605123
9.8671875,AF8,alpha,0.18302168970971003
9.953125,AF8,alpha,0.16316789646843477
10.0390625,AF8,alpha,0.220150876986014
10.125,AF8,alpha,0.15147108828525233
10.2109375,AF8,alpha,0.2752166803215041
10.296875,AF8,alpha,0.42612840742745495
10.3828125,AF8,alpha,0.5622981116585731
10.46875,AF8,alpha,0.7578173646967756
10.5546875,AF8,alpha,0.9702033620371043
10.640625,AF8,alpha,1.0948719991500273
10.7265625,AF8,alpha,1.1277939149605536
10.8125,AF8,alpha,1.0605545746337826
10.8984375,AF8,alpha,0.8940885410401415
10.984375,AF8,alpha,0.6544075265829947
11.0703125,AF8,alpha,0.3844015112260346
11.15625,AF8,alpha,0.18386238533346178
11.2421875,AF8,alpha,0.07136527010795408
11.328125,AF8,alpha,0.18297713982017597
11.4140625,AF8,alpha,0.33035736826209194
11.5,AF8,alpha,0.4215161228614383
11.5859375,AF8,alpha,0.4523149781162546
11.671875,AF8,alpha,0.4258517207391013
11.7578125,AF8,alpha,0.36816606234182164
11.84375,AF8,alpha,0.3353976017753961
11.9296875,AF8,alpha,0.34223741172545824
12.015625,AF8,alpha,0.3890161065650811
12.1015625,AF8,alpha,0.44375893002757427
12.1875,AF8,alpha,0.4684644979628518
12.2734375,AF8,alpha,0.45902029387097526
12.359375,AF8,alpha,0.3921146674507198
12.4453125,AF8,alpha,0.2657978462182353
12.53125,AF8,alpha,0.08399811405998098
12.6171875,AF8,alpha,-0.10817690618678825
12.703125,AF8,alpha,-0.16655367542660157
12.7890625,AF8,alpha,-0.013191676397013885
12.875,AF8,alpha,0.1195995697583989
12.9609375,AF8,alpha,0.18013384271613725
13.046875,AF8,alpha,0.15585320848374273
13.1328125,AF8,alpha,0.043367119407998395
13.21875,AF8,alpha,-0.11328562185510037
13.3046875,AF8,alpha,-0.25025123375307873
13.390625,AF8,alpha,-0.30323557211799795
13.4765625,AF8,alpha,-0.2599130483132946
13.5625,AF8,alpha,-0.12370505968035142
13.6484375,AF8,alpha,0.12168787494607236
13.734375,AF8,alpha,0.3314300227188092
13.8203125,AF8,alpha,0.46207649323091776
13.90625,AF8,alpha,0.50021157164516
13.9921875,AF8,alpha,0.44062034437356246
14.078125,AF8,alpha,0.31841402793935536
14.1640625,AF8,alpha,0.1700244633626746
14.25,AF8,alpha,0.15378179761744928
14.3359375,AF8,alpha,0.28329468127198065
14.421875,AF8,alpha,0.4482942164605503
14.5078125,AF8,alpha,0.569396130734613
14.59375,AF8,alpha,0.6379425253025187
14.6796875,AF8,alpha,0.6743638766682997
14.765625,AF8,alpha,0.6976594197338332
14.8515625,AF8,alpha,0.7136012181304998
14.9375,AF8,alpha,0.7047896444005581
15.0234375,AF8,alpha,0.6523896906935002
15.109375,AF8,alpha,0.5526205563544128
15.1953125,AF8,alpha,0.5965530635771003
15.28125,AF8,alpha,0.9004961324150822
15.3671875,AF8,alpha,1.4642405342240015
15.453125,AF8,alpha,1.8967045738746573
