unix_ms,lsl_unix_ts,PPG1,PPG2,PPG3
1767829410494,1767829410.4919064,560.0,117831.0,57444.0
1767829410494,1767829410.491922,563.0,117971.0,57461.0
1767829410494,1767829410.4919376,564.0,117904.0,57446.0
1767829410494,1767829410.4919531,562.0,117959.0,57453.0
1767829410494,1767829410.4919689,563.0,117773.0,57442.0
1767829410494,1767829410.4919844,564.0,117967.0,57445.0
1767829410587,1767829410.5829062,562.0,117877.0,57423.0
1767829410587,1767829410.5829217,563.0,117952.0,57439.0
1767829410587,1767829410.5829375,562.0,117905.0,57453.0
1767829410587,1767829410.582953,562.0,117889.0,57446.0
1767829410587,1767829410.5829687,563.0,117902.0,57436.0
1767829410587,1767829410.5829842,563.0,117741.0,57421.0
1767829410692,1767829410.6859064,565.0,117930.0,57466.0
1767829410692,1767829410.685922,564.0,117976.0,57462.0
1767829410692,1767829410.6859376,563.0,117820.0,57445.0
1767829410692,1767829410.6859531,563.0,117948.0,57459.0
1767829410692,1767829410.6859689,562.0,117841.0,57433.0
1767829410692,1767829410.6859844,561.0,117813.0,57454.0
1767829410780,1767829410.7769063,564.0,117910.0,57437.0
1767829410780,1767829410.7769217,560.0,117858.0,57477.0
1767829410780,1767829410.7769375,563.0,117881.0,57456.0
1767829410780,1767829410.776953,562.0,117883.0,57431.0
1767829410780,1767829410.7769687,563.0,117948.0,57423.0
1767829410780,1767829410.7769842,564.0,117966.0,57454.0
1767829410871,1767829410.8679063,561.0,117813.0,57456.0
1767829410871,1767829410.8679218,562.0,117917.0,57453.0
1767829410871,1767829410.8679376,563.0,117903.0,57463.0
1767829410871,1767829410.867953,563.0,117993.0,57462.0
1767829410871,1767829410.8679688,564.0,117940.0,57492.0
1767829410871,1767829410.8679843,563.0,117937.0,57461.0
1767829410972,1767829410.9569063,564.0,117951.0,57447.0
1767829410972,1767829410.9569218,565.0,118036.0,57464.0
1767829410972,1767829410.9569376,562.0,117942.0,57486.0
1767829410972,1767829410.956953,563.0,117949.0,57461.0
1767829410972,1767829410.9569688,564.0,117913.0,57497.0
1767829410972,1767829410.9569843,563.0,117998.0,57467.0
1767829411063,1767829411.0619063,563.0,117837.0,57479.0
1767829411063,1767829411.0619218,564.0,118083.0,57503.0
1767829411063,1767829411.0619376,562.0,118023.0,57489.0
1767829411063,1767829411.061953,564.0,118055.0,57508.0
1767829411063,1767829411.0619688,563.0,118030.0,57487.0
1767829411063,1767829411.0619843,564.0,118090.0,57498.0
1767829411156,1767829411.1529064,563.0,117985.0,57482.0
1767829411156,1767829411.152922,563.0,117916.0,57474.0
1767829411156,1767829411.1529377,563.0,117974.0,57449.0
1767829411156,1767829411.1529531,563.0,117952.0,57452.0
1767829411156,1767829411.152969,560.0,117815.0,57444.0
1767829411156,1767829411.1529844,563.0,117967.0,57463.0
1767829411244,1767829411.2419064,561.0,117828.0,57431.0
1767829411244,1767829411.241922,561.0,117768.0,57450.0
1767829411244,1767829411.2419376,564.0,117807.0,57423.0
1767829411244,1767829411.2419531,564.0,117882.0,57436.0
1767829411244,1767829411.2419689,563.0,117947.0,57437.0
1767829411244,1767829411.2419844,562.0,117806.0,57426.0
1767829411341,1767829411.3359063,562.0,117790.0,57447.0
1767829411341,1767829411.3359218,563.0,117844.0,57426.0
1767829411341,1767829411.3359375,562.0,117757.0,57436.0
1767829411341,1767829411.335953,561.0,117837.0,57429.0
1767829411341,1767829411.3359687,561.0,117715.0,57425.0
1767829411341,1767829411.3359842,562.0,117877.0,57445.0
1767829411439,1767829411.4369063,563.0,117883.0,57451.0
1767829411439,1767829411.4369218,563.0,117844.0,57411.0
1767829411439,1767829411.4369376,560.0,117688.0,57401.0
1767829411439,1767829411.436953,563.0,117853.0,57450.0
1767829411439,1767829411.4369688,563.0,117897.0,57433.0
1767829411439,1767829411.4369843,563.0,117827.0,57418.0
1767829411529,1767829411.5269063,564.0,117860.0,57406.0
1767829411529,1767829411.5269217,562.0,117758.0,57399.0
1767829411529,1767829411.5269375,564.0,117816.0,57431.0
1767829411529,1767829411.526953,564.0,117813.0,57397.0
1767829411529,1767829411.5269687,565.0,117832.0,57430.0
1767829411529,1767829411.5269842,566.0,117858.0,57438.0
1767829411618,1767829411.6169064,565.0,117815.0,57426.0
1767829411618,1767829411.616922,565.0,117790.0,57390.0
1767829411618,1767829411.6169376,567.0,117699.0,57399.0
1767829411618,1767829411.6169531,567.0,117866.0,57425.0
1767829411618,1767829411.6169689,569.0,117732.0,57409.0
1767829411618,1767829411.6169844,569.0,117817.0,57398.0
1767829411724,1767829411.7069063,569.0,117761.0,57405.0
1767829411724,1767829411.7069218,572.0,117822.0,57424.0
1767829411724,1767829411.7069376,572.0,117815.0,57439.0
1767829411724,1767829411.706953,574.0,117784.0,57439.0
1767829411724,1767829411.7069688,572.0,117888.0,57417.0
1767829411724,1767829411.7069843,571.0,117812.0,57436.0
1767829411813,1767829411.8119063,573.0,117945.0,57441.0
1767829411813,1767829411.8119218,573.0,117733.0,57427.0
1767829411813,1767829411.8119376,574.0,117903.0,57457.0
1767829411813,1767829411.811953,573.0,117880.0,57419.0
1767829411813,1767829411.8119688,573.0,117933.0,57411.0
1767829411813,1767829411.8119843,574.0,117884.0,57447.0
1767829411909,1767829411.9029064,573.0,117923.0,57468.0
1767829411909,1767829411.902922,574.0,117906.0,57446.0
1767829411910,1767829411.9029377,574.0,117962.0,57464.0
1767829411910,1767829411.9029531,573.0,117946.0,57470.0
1767829411910,1767829411.902969,572.0,117742.0,57456.0
1767829411910,1767829411.9029844,574.0,117944.0,57457.0
1767829411993,1767829411.9919064,573.0,117936.0,57409.0
1767829411993,1767829411.991922,573.0,117759.0,57394.0
1767829411993,1767829411.9919376,574.0,117841.0,57449.0
1767829411993,1767829411.9919531,574.0,117834.0,57402.0
1767829411993,1767829411.9919689,574.0,117805.0,57439.0
1767829411993,1767829411.9919844,573.0,117780.0,57423.0
1767829412099,1767829412.0819063,574.0,117848.0,57395.0
1767829412099,1767829412.0819218,571.0,117794.0,57446.0
1767829412099,1767829412.0819376,572.0,117794.0,57412.0
1767829412099,1767829412.081953,572.0,117735.0,57401.0
1767829412099,1767829412.0819688,571.0,117733.0,57412.0
1767829412099,1767829412.0819843,571.0,117730.0,57399.0
1767829412188,1767829412.1859064,570.0,117681.0,57393.0
1767829412188,1767829412.185922,571.0,117783.0,57395.0
1767829412188,1767829412.1859376,572.0,117737.0,57403.0
1767829412188,1767829412.1859531,572.0,117681.0,57404.0
1767829412188,1767829412.1859689,571.0,117663.0,57400.0
1767829412188,1767829412.1859844,571.0,117744.0,57404.0
1767829412280,1767829412.2769063,572.0,117728.0,57388.0
1767829412280,1767829412.2769217,570.0,117744.0,57405.0
1767829412280,1767829412.2769375,572.0,117702.0,57401.0
1767829412280,1767829412.276953,572.0,117755.0,57386.0
1767829412280,1767829412.2769687,571.0,117779.0,57396.0
1767829412280,1767829412.2769842,571.0,117591.0,57389.0
1767829412369,1767829412.3669064,572.0,117802.0,57385.0
1767829412369,1767829412.366922,572.0,117776.0,57385.0
1767829412369,1767829412.3669376,570.0,117692.0,57365.0
1767829412369,1767829412.3669531,570.0,117713.0,57398.0
1767829412369,1767829412.3669689,571.0,117680.0,57390.0
1767829412369,1767829412.3669844,570.0,117660.0,57386.0
1767829412463,1767829412.4579062,571.0,117729.0,57433.0
1767829412463,1767829412.4579217,569.0,117715.0,57413.0
1767829412463,1767829412.4579375,569.0,117690.0,57398.0
1767829412463,1767829412.457953,570.0,117764.0,57411.0
1767829412463,1767829412.4579687,571.0,117782.0,57409.0
1767829412463,1767829412.4579842,569.0,117703.0,57412.0
1767829412564,1767829412.5619063,570.0,117690.0,57402.0
1767829412564,1767829412.5619218,571.0,117818.0,57410.0
1767829412564,1767829412.5619376,569.0,117779.0,57437.0
1767829412564,1767829412.561953,570.0,117759.0,57423.0
1767829412564,1767829412.5619688,568.0,117712.0,57462.0
1767829412564,1767829412.5619843,570.0,117775.0,57410.0
1767829412655,1767829412.6519063,571.0,117723.0,57433.0
1767829412655,1767829412.6519217,572.0,117834.0,57389.0
1767829412655,1767829412.6519375,572.0,117755.0,57434.0
1767829412655,1767829412.651953,572.0,117770.0,57448.0
1767829412655,1767829412.6519687,571.0,117713.0,57424.0
1767829412655,1767829412.6519842,570.0,117854.0,57447.0
1767829412745,1767829412.7429063,572.0,117935.0,57438.0
1767829412745,1767829412.7429218,572.0,117888.0,57445.0
1767829412745,1767829412.7429376,572.0,117940.0,57475.0
1767829412745,1767829412.742953,573.0,117888.0,57442.0
1767829412745,1767829412.7429688,572.0,117825.0,57418.0
1767829412745,1767829412.7429843,573.0,117774.0,57419.0
1767829412847,1767829412.8319063,570.0,117696.0,57410.0
1767829412847,1767829412.8319218,570.0,117721.0,57409.0
1767829412847,1767829412.8319376,571.0,117723.0,57400.0
1767829412847,1767829412.831953,572.0,117809.0,57401.0
1767829412847,1767829412.8319688,571.0,117567.0,57392.0
1767829412847,1767829412.8319843,571.0,117748.0,57391.0
1767829412939,1767829412.9369063,571.0,117713.0,57368.0
1767829412939,1767829412.9369218,572.0,117784.0,57397.0
1767829412939,1767829412.9369376,571.0,117687.0,57406.0
1767829412939,1767829412.936953,573.0,117716.0,57402.0
1767829412939,1767829412.9369688,570.0,117539.0,57375.0
1767829412939,1767829412.9369843,570.0,117636.0,57362.0
1767829413029,1767829413.0269063,570.0,117735.0,57397.0
1767829413029,1767829413.0269217,570.0,117649.0,57393.0
1767829413029,1767829413.0269375,570.0,117721.0,57404.0
1767829413029,1767829413.026953,571.0,117599.0,57369.0
1767829413029,1767829413.0269687,572.0,117770.0,57376.0
1767829413029,1767829413.0269842,571.0,117655.0,57359.0
1767829413119,1767829413.1169064,572.0,117680.0,57376.0
1767829413119,1767829413.116922,571.0,117631.0,57365.0
1767829413119,1767829413.1169376,572.0,117733.0,57374.0
1767829413119,1767829413.1169531,572.0,117649.0,57370.0
1767829413119,1767829413.1169689,571.0,117676.0,57386.0
1767829413119,1767829413.1169844,571.0,117680.0,57388.0
1767829413209,1767829413.2069063,569.0,117530.0,57360.0
1767829413209,1767829413.2069218,571.0,117724.0,57377.0
1767829413209,1767829413.2069376,570.0,117663.0,57375.0
1767829413209,1767829413.206953,571.0,117668.0,57386.0
1767829413209,1767829413.2069688,571.0,117672.0,57369.0
1767829413209,1767829413.2069843,570.0,117713.0,57397.0
1767829413314,1767829413.3119063,573.0,117749.0,57378.0
1767829413314,1767829413.3119218,570.0,117729.0,57416.0
1767829413314,1767829413.3119376,571.0,117623.0,57395.0
1767829413314,1767829413.311953,572.0,117680.0,57396.0
1767829413314,1767829413.3119688,572.0,117778.0,57416.0
1767829413314,1767829413.3119843,573.0,117756.0,57396.0
1767829413404,1767829413.4019063,571.0,117670.0,57382.0
1767829413404,1767829413.4019217,574.0,117817.0,57417.0
1767829413404,1767829413.4019375,573.0,117773.0,57394.0
1767829413404,1767829413.401953,571.0,117702.0,57423.0
1767829413404,1767829413.4019687,573.0,117728.0,57390.0
1767829413404,1767829413.4019842,571.0,117794.0,57402.0
1767829413494,1767829413.4919064,572.0,117794.0,57415.0
1767829413494,1767829413.491922,571.0,117790.0,57403.0
1767829413494,1767829413.4919376,573.0,117742.0,57410.0
1767829413494,1767829413.4919531,574.0,117834.0,57426.0
1767829413494,1767829413.4919689,573.0,117889.0,57442.0
1767829413494,1767829413.4919844,572.0,117716.0,57410.0
1767829413600,1767829413.5819063,572.0,117885.0,57466.0
1767829413601,1767829413.5819218,574.0,117750.0,57419.0
1767829413601,1767829413.5819376,572.0,117803.0,57407.0
1767829413601,1767829413.581953,572.0,117728.0,57408.0
1767829413601,1767829413.5819688,573.0,117846.0,57357.0
1767829413601,1767829413.5819843,571.0,117790.0,57388.0
1767829413691,1767829413.6889062,572.0,117771.0,57408.0
1767829413691,1767829413.6889217,572.0,117707.0,57379.0
1767829413691,1767829413.6889374,573.0,117774.0,57393.0
1767829413691,1767829413.688953,574.0,117764.0,57379.0
1767829413691,1767829413.6889687,574.0,117820.0,57365.0
1767829413691,1767829413.6889842,574.0,117717.0,57374.0
1767829413780,1767829413.7779064,574.0,117707.0,57371.0
1767829413780,1767829413.777922,575.0,117720.0,57354.0
1767829413780,1767829413.7779377,573.0,117700.0,57366.0
1767829413780,1767829413.7779531,573.0,117711.0,57355.0
1767829413780,1767829413.777969,575.0,117777.0,57383.0
1767829413780,1767829413.7779844,572.0,117723.0,57410.0
1767829413870,1767829413.8669064,572.0,117641.0,57389.0
1767829413870,1767829413.866922,571.0,117611.0,57366.0
1767829413870,1767829413.8669376,571.0,117647.0,57369.0
1767829413870,1767829413.8669531,572.0,117798.0,57390.0
1767829413870,1767829413.8669689,570.0,117572.0,57407.0
1767829413870,1767829413.8669844,571.0,117657.0,57375.0
1767829413988,1767829413.9569063,571.0,117629.0,57373.0
1767829413988,1767829413.9569218,572.0,117746.0,57406.0
1767829413988,1767829413.9569376,573.0,117673.0,57372.0
1767829413988,1767829413.956953,573.0,117692.0,57381.0
1767829413988,1767829413.9569688,571.0,117709.0,57402.0
1767829413988,1767829413.9569843,572.0,117683.0,57372.0
1767829414065,1767829414.0619063,575.0,117656.0,57398.0
1767829414065,1767829414.0619218,573.0,117656.0,57389.0
1767829414065,1767829414.0619376,574.0,117731.0,57393.0
1767829414065,1767829414.061953,574.0,117611.0,57378.0
1767829414065,1767829414.0619688,573.0,117725.0,57396.0
1767829414065,1767829414.0619843,573.0,117700.0,57396.0
1767829414154,1767829414.1519063,574.0,117735.0,57411.0
1767829414154,1767829414.1519217,574.0,117694.0,57383.0
1767829414154,1767829414.1519375,575.0,117802.0,57406.0
1767829414154,1767829414.151953,575.0,117739.0,57392.0
1767829414154,1767829414.1519687,575.0,117783.0,57385.0
1767829414154,1767829414.1519842,574.0,117805.0,57418.0
1767829414260,1767829414.2569063,573.0,117770.0,57412.0
1767829414260,1767829414.2569218,575.0,117809.0,57390.0
1767829414260,1767829414.2569375,574.0,117813.0,57427.0
1767829414260,1767829414.256953,573.0,117794.0,57423.0
1767829414260,1767829414.2569687,574.0,117727.0,57422.0
1767829414260,1767829414.2569842,573.0,117711.0,57419.0
1767829414349,1767829414.3319063,574.0,117833.0,57425.0
1767829414349,1767829414.3319218,574.0,117845.0,57394.0
1767829414349,1767829414.3319376,573.0,117832.0,57442.0
1767829414349,1767829414.331953,574.0,117876.0,57407.0
1767829414349,1767829414.3319688,573.0,117728.0,57378.0
1767829414349,1767829414.3319843,574.0,117846.0,57395.0
1767829414441,1767829414.4369063,574.0,117661.0,57392.0
1767829414441,1767829414.4369218,575.0,117768.0,57376.0
1767829414441,1767829414.4369376,575.0,117727.0,57394.0
1767829414441,1767829414.436953,574.0,117739.0,57374.0
1767829414441,1767829414.4369688,575.0,117646.0,57373.0
1767829414441,1767829414.4369843,576.0,117755.0,57381.0
1767829414529,1767829414.5269063,574.0,117717.0,57382.0
1767829414529,1767829414.5269217,576.0,117792.0,57379.0
1767829414529,1767829414.5269375,576.0,117664.0,57369.0
1767829414529,1767829414.526953,574.0,117683.0,57364.0
1767829414529,1767829414.5269687,574.0,117585.0,57360.0
1767829414529,1767829414.5269842,575.0,117715.0,57395.0
1767829414621,1767829414.6169064,574.0,117672.0,57363.0
1767829414623,1767829414.616922,575.0,117715.0,57366.0
1767829414623,1767829414.6169376,576.0,117734.0,57386.0
1767829414623,1767829414.6169531,575.0,117706.0,57379.0
1767829414623,1767829414.6169689,574.0,117660.0,57374.0
1767829414623,1767829414.6169844,574.0,117636.0,57383.0
1767829414709,1767829414.7069063,574.0,117692.0,57371.0
1767829414709,1767829414.7069218,574.0,117653.0,57378.0
1767829414709,1767829414.7069376,575.0,117724.0,57376.0
1767829414709,1767829414.706953,575.0,117729.0,57384.0
1767829414709,1767829414.7069688,574.0,117687.0,57412.0
1767829414709,1767829414.7069843,574.0,117653.0,57360.0
1767829414818,1767829414.8119063,575.0,117745.0,57402.0
1767829414818,1767829414.8119218,575.0,117617.0,57363.0
1767829414818,1767829414.8119376,575.0,117711.0,57398.0
1767829414818,1767829414.811953,575.0,117647.0,57370.0
1767829414818,1767829414.8119688,574.0,117597.0,57369.0
1767829414818,1767829414.8119843,576.0,117725.0,57372.0
1767829414905,1767829414.9019063,575.0,117774.0,57382.0
1767829414905,1767829414.9019217,575.0,117664.0,57377.0
1767829414905,1767829414.9019375,575.0,117719.0,57386.0
1767829414905,1767829414.901953,574.0,117690.0,57393.0
1767829414905,1767829414.9019687,574.0,117727.0,57388.0
1767829414905,1767829414.9019842,575.0,117704.0,57381.0
1767829415009,1767829414.9919064,575.0,117772.0,57393.0
1767829415009,1767829414.991922,575.0,117683.0,57381.0
1767829415009,1767829414.9919376,576.0,117782.0,57400.0
1767829415009,1767829414.9919531,575.0,117689.0,57402.0
1767829415009,1767829414.9919689,573.0,117724.0,57386.0
1767829415009,1767829414.9919844,576.0,117793.0,57399.0
1767829415085,1767829415.0829062,577.0,117883.0,57457.0
1767829415085,1767829415.0829217,572.0,117713.0,57408.0
1767829415085,1767829415.0829375,574.0,117831.0,57415.0
1767829415085,1767829415.082953,575.0,117682.0,57394.0
1767829415085,1767829415.0829687,575.0,117836.0,57404.0
1767829415085,1767829415.0829842,575.0,117832.0,57409.0
1767829415189,1767829415.1869063,575.0,117815.0,57418.0
1767829415190,1767829415.1869218,575.0,117897.0,57431.0
1767829415190,1767829415.1869376,574.0,117756.0,57391.0
1767829415190,1767829415.186953,575.0,117743.0,57373.0
1767829415190,1767829415.1869688,574.0,117714.0,57384.0
1767829415190,1767829415.1869843,576.0,117762.0,57378.0
1767829415279,1767829415.2769063,575.0,117726.0,57385.0
1767829415279,1767829415.2769217,574.0,117749.0,57331.0
1767829415279,1767829415.2769375,574.0,117687.0,57392.0
1767829415279,1767829415.276953,575.0,117607.0,57357.0
1767829415279,1767829415.2769687,573.0,117578.0,57336.0
1767829415279,1767829415.2769842,572.0,117691.0,57368.0
1767829415372,1767829415.3679063,573.0,117706.0,57350.0
1767829415372,1767829415.3679218,573.0,117609.0,57361.0
1767829415372,1767829415.3679376,573.0,117619.0,57327.0
1767829415372,1767829415.367953,576.0,117690.0,57361.0
1767829415372,1767829415.3679688,573.0,117679.0,57372.0
1767829415372,1767829415.3679843,574.0,117686.0,57360.0
1767829415473,1767829415.4569063,574.0,117604.0,57339.0
1767829415473,1767829415.4569218,573.0,117638.0,57349.0
1767829415473,1767829415.4569376,576.0,117684.0,57335.0
1767829415473,1767829415.456953,573.0,117550.0,57354.0
1767829415473,1767829415.4569688,577.0,117695.0,57337.0
1767829415473,1767829415.4569843,574.0,117625.0,57341.0
1767829415565,1767829415.5619063,575.0,117575.0,57356.0
1767829415565,1767829415.5619218,574.0,117543.0,57352.0
1767829415565,1767829415.5619376,575.0,117618.0,57342.0
1767829415565,1767829415.561953,575.0,117658.0,57341.0
1767829415565,1767829415.5619688,574.0,117564.0,57378.0
1767829415565,1767829415.5619843,574.0,117665.0,57350.0
1767829415656,1767829415.6529064,574.0,117683.0,57362.0
1767829415656,1767829415.652922,574.0,117740.0,57361.0
1767829415656,1767829415.6529377,573.0,117682.0,57361.0
1767829415656,1767829415.6529531,572.0,117524.0,57346.0
1767829415656,1767829415.652969,574.0,117617.0,57325.0
1767829415656,1767829415.6529844,574.0,117705.0,57342.0
1767829415748,1767829415.7419064,575.0,117691.0,57346.0
1767829415748,1767829415.741922,575.0,117687.0,57339.0
1767829415748,1767829415.7419376,575.0,117644.0,57376.0
1767829415748,1767829415.7419531,577.0,117647.0,57343.0
1767829415748,1767829415.7419689,574.0,117711.0,57377.0
1767829415748,1767829415.7419844,574.0,117724.0,57355.0
1767829415847,1767829415.8319063,575.0,117752.0,57348.0
1767829415847,1767829415.8319218,574.0,117782.0,57375.0
1767829415847,1767829415.8319376,573.0,117723.0,57370.0
1767829415847,1767829415.831953,574.0,117763.0,57379.0
1767829415847,1767829415.8319688,575.0,117804.0,57368.0
1767829415847,1767829415.8319843,574.0,117707.0,57381.0
1767829415927,1767829415.9239063,573.0,117768.0,57369.0
1767829415927,1767829415.9239218,573.0,117760.0,57406.0
1767829415927,1767829415.9239376,574.0,117725.0,57405.0
1767829415927,1767829415.923953,571.0,117660.0,57392.0
1767829415927,1767829415.9239688,572.0,117733.0,57383.0
1767829415927,1767829415.9239843,573.0,117795.0,57391.0
1767829416029,1767829416.0269063,572.0,117758.0,57386.0
1767829416029,1767829416.0269217,574.0,117758.0,57340.0
1767829416029,1767829416.0269375,573.0,117751.0,57357.0
1767829416029,1767829416.026953,572.0,117734.0,57347.0
1767829416029,1767829416.0269687,573.0,117697.0,57332.0
1767829416029,1767829416.0269842,573.0,117754.0,57341.0
1767829416133,1767829416.1319063,574.0,117752.0,57363.0
1767829416133,1767829416.1319218,572.0,117747.0,57370.0
1767829416133,1767829416.1319375,573.0,117715.0,57334.0
1767829416133,1767829416.131953,573.0,117675.0,57350.0
1767829416133,1767829416.1319687,571.0,117541.0,57346.0
1767829416133,1767829416.1319842,573.0,117674.0,57329.0
1767829416237,1767829416.2069063,572.0,117493.0,57318.0
1767829416237,1767829416.2069218,573.0,117681.0,57360.0
1767829416237,1767829416.2069376,573.0,117561.0,57300.0
1767829416237,1767829416.206953,573.0,117604.0,57327.0
1767829416237,1767829416.2069688,576.0,117704.0,57346.0
1767829416237,1767829416.2069843,574.0,117629.0,57320.0
1767829416314,1767829416.3119063,573.0,117521.0,57311.0
1767829416314,1767829416.3119218,573.0,117656.0,57345.0
1767829416314,1767829416.3119376,574.0,117656.0,57321.0
1767829416315,1767829416.311953,574.0,117631.0,57315.0
1767829416315,1767829416.3119688,576.0,117737.0,57316.0
1767829416315,1767829416.3119843,574.0,117685.0,57352.0
1767829416404,1767829416.4019063,573.0,117656.0,57321.0
1767829416404,1767829416.4019217,572.0,117484.0,57315.0
1767829416404,1767829416.4019375,574.0,117564.0,57321.0
1767829416404,1767829416.401953,574.0,117639.0,57320.0
1767829416404,1767829416.4019687,572.0,117599.0,57329.0
1767829416404,1767829416.4019842,573.0,117625.0,57287.0
1767829416497,1767829416.4919064,574.0,117705.0,57330.0
1767829416497,1767829416.491922,575.0,117685.0,57359.0
1767829416497,1767829416.4919376,572.0,117621.0,57340.0
1767829416497,1767829416.4919531,573.0,117614.0,57328.0
1767829416497,1767829416.4919689,575.0,117703.0,57344.0
1767829416497,1767829416.4919844,573.0,117699.0,57351.0
1767829416597,1767829416.5819063,572.0,117592.0,57323.0
1767829416597,1767829416.5819218,575.0,117732.0,57352.0
1767829416597,1767829416.5819376,573.0,117608.0,57344.0
1767829416597,1767829416.581953,573.0,117673.0,57356.0
1767829416597,1767829416.5819688,574.0,117761.0,57351.0
1767829416597,1767829416.5819843,574.0,117690.0,57363.0
1767829416690,1767829416.6729064,574.0,117732.0,57338.0
1767829416690,1767829416.672922,573.0,117713.0,57364.0
1767829416690,1767829416.6729376,575.0,117732.0,57357.0
1767829416690,1767829416.6729531,572.0,117754.0,57368.0
1767829416690,1767829416.6729689,573.0,117707.0,57356.0
1767829416690,1767829416.6729844,575.0,117766.0,57359.0
1767829416779,1767829416.7769063,575.0,117801.0,57377.0
1767829416779,1767829416.7769217,577.0,117782.0,57372.0
1767829416779,1767829416.7769375,574.0,117712.0,57361.0
1767829416779,1767829416.776953,576.0,117693.0,57341.0
1767829416779,1767829416.7769687,575.0,117800.0,57334.0
1767829416779,1767829416.7769842,575.0,117776.0,57385.0
1767829416869,1767829416.8669064,577.0,117864.0,57380.0
1767829416869,1767829416.866922,575.0,117752.0,57368.0
1767829416869,1767829416.8669376,576.0,117754.0,57352.0
1767829416869,1767829416.8669531,578.0,117796.0,57347.0
1767829416869,1767829416.8669689,578.0,117690.0,57317.0
1767829416869,1767829416.8669844,576.0,117698.0,57335.0
1767829416962,1767829416.9579062,576.0,117686.0,57372.0
1767829416963,1767829416.9579217,577.0,117602.0,57338.0
1767829416963,1767829416.9579375,578.0,117661.0,57298.0
1767829416963,1767829416.957953,575.0,117627.0,57304.0
1767829416963,1767829416.9579687,576.0,117639.0,57336.0
1767829416963,1767829416.9579842,576.0,117558.0,57300.0
1767829417064,1767829417.0619063,578.0,117664.0,57309.0
1767829417064,1767829417.0619218,577.0,117671.0,57307.0
1767829417064,1767829417.0619376,578.0,117721.0,57323.0
1767829417064,1767829417.061953,577.0,117692.0,57324.0
1767829417064,1767829417.0619688,578.0,117703.0,57327.0
1767829417064,1767829417.0619843,578.0,117694.0,57331.0
1767829417153,1767829417.1519063,577.0,117720.0,57308.0
1767829417153,1767829417.1519217,577.0,117661.0,57323.0
1767829417153,1767829417.1519375,577.0,117644.0,57317.0
1767829417153,1767829417.151953,577.0,117633.0,57303.0
1767829417153,1767829417.1519687,576.0,117685.0,57340.0
1767829417153,1767829417.1519842,575.0,117642.0,57313.0
1767829417243,1767829417.2419064,577.0,117652.0,57315.0
1767829417243,1767829417.241922,576.0,117639.0,57313.0
1767829417243,1767829417.2419376,577.0,117696.0,57308.0
1767829417243,1767829417.2419531,578.0,117667.0,57311.0
1767829417243,1767829417.2419689,579.0,117758.0,57318.0
1767829417243,1767829417.2419844,576.0,117669.0,57315.0
1767829417347,1767829417.3319063,577.0,117693.0,57336.0
1767829417347,1767829417.3319218,577.0,117531.0,57343.0
1767829417347,1767829417.3319376,578.0,117691.0,57303.0
1767829417347,1767829417.331953,576.0,117735.0,57323.0
1767829417347,1767829417.3319688,577.0,117636.0,57314.0
1767829417347,1767829417.3319843,576.0,117722.0,57334.0
1767829417439,1767829417.4369063,577.0,117713.0,57329.0
1767829417439,1767829417.4369218,575.0,117729.0,57311.0
1767829417439,1767829417.4369376,577.0,117789.0,57350.0
1767829417439,1767829417.436953,577.0,117613.0,57337.0
1767829417439,1767829417.4369688,576.0,117653.0,57325.0
1767829417439,1767829417.4369843,576.0,117697.0,57333.0
1767829417529,1767829417.5269063,577.0,117677.0,57315.0
1767829417529,1767829417.5269217,575.0,117655.0,57328.0
1767829417529,1767829417.5269375,576.0,117710.0,57351.0
1767829417529,1767829417.526953,578.0,117731.0,57326.0
1767829417529,1767829417.5269687,576.0,117766.0,57360.0
1767829417529,1767829417.5269842,578.0,117781.0,57352.0
1767829417621,1767829417.6169064,576.0,117814.0,57375.0
1767829417621,1767829417.616922,578.0,117831.0,57340.0
1767829417621,1767829417.6169376,577.0,117780.0,57361.0
1767829417621,1767829417.6169531,577.0,117805.0,57362.0
1767829417621,1767829417.6169689,579.0,117880.0,57373.0
1767829417621,1767829417.6169844,577.0,117826.0,57358.0
1767829417710,1767829417.7079062,576.0,117709.0,57326.0
1767829417710,1767829417.7079217,577.0,117791.0,57387.0
1767829417710,1767829417.7079375,576.0,117829.0,57320.0
1767829417710,1767829417.707953,576.0,117813.0,57298.0
1767829417710,1767829417.7079687,576.0,117672.0,57328.0
1767829417710,1767829417.7079842,576.0,117853.0,57331.0
1767829417817,1767829417.8119063,575.0,117686.0,57326.0
1767829417817,1767829417.8119218,575.0,117651.0,57300.0
1767829417817,1767829417.8119376,577.0,117748.0,57326.0
1767829417817,1767829417.811953,576.0,117625.0,57297.0
1767829417817,1767829417.8119688,576.0,117689.0,57347.0
1767829417817,1767829417.8119843,577.0,117694.0,57313.0
1767829417906,1767829417.9039063,576.0,117605.0,57305.0
1767829417906,1767829417.9039218,576.0,117670.0,57319.0
1767829417906,1767829417.9039376,576.0,117586.0,57317.0
1767829417906,1767829417.903953,578.0,117666.0,57290.0
1767829417906,1767829417.9039688,576.0,117649.0,57267.0
1767829417906,1767829417.9039843,575.0,117722.0,57315.0
1767829418000,1767829417.9929063,579.0,117691.0,57295.0
1767829418000,1767829417.9929218,576.0,117671.0,57339.0
1767829418000,1767829417.9929376,578.0,117673.0,57316.0
1767829418000,1767829417.992953,577.0,117606.0,57288.0
