unix_ms,lsl_unix_ts,X,Y,Z
1767829404423,1767829404.4209616,-0.21167007088661194,0.15466319024562836,0.9762580394744873
1767829404423,1767829404.4209807,-0.21502700448036194,0.15917980670928955,0.9696662425994873
1767829404483,1767829404.4809422,-0.20629897713661194,0.15905773639678955,0.9733283519744873
1767829404483,1767829404.4809616,-0.21099868416786194,0.15643322467803955,0.9730231761932373
1767829404483,1767829404.4809806,-0.21228042244911194,0.15588389337062836,0.9736335277557373
1767829404543,1767829404.5369422,-0.21643081307411194,0.14801035821437836,0.9788215160369873
1767829404543,1767829404.5369616,-0.22167985141277313,0.14715586602687836,0.9828498363494873
1767829404543,1767829404.5369806,-0.22375504672527313,0.14758311212062836,0.9782111644744873
1767829404599,1767829404.5979424,-0.22241227328777313,0.14532481133937836,0.9762580394744873
1767829404599,1767829404.5979617,-0.22418229281902313,0.14703379571437836,0.9770514965057373
1767829404599,1767829404.5979807,-0.22485367953777313,0.14715586602687836,0.9751594066619873
1767829404665,1767829404.6609423,-0.22131364047527313,0.14611826837062836,0.9745490550994873
1767829404665,1767829404.6609616,-0.21875016391277313,0.14599619805812836,0.9752204418182373
1767829404665,1767829404.6609807,-0.21649184823036194,0.15069590508937836,0.9808356761932373
1767829404715,1767829404.7079422,-0.21258559823036194,0.15264903008937836,0.9824225902557373
1767829404715,1767829404.7079616,-0.21246352791786194,0.15655529499053955,0.9833991527557373
1767829404715,1767829404.7079806,-0.21002212166786194,0.15869152545928955,0.9835212230682373
1767829404764,1767829404.7619424,-0.21435561776161194,0.15679943561553955,0.9841315746307373
1767829404764,1767829404.7619617,-0.21661391854286194,0.15759289264678955,0.9867560863494873
1767829404764,1767829404.7619808,-0.21667495369911194,0.15545664727687836,0.9826667308807373
1767829404823,1767829404.8219423,-0.21624770760536194,0.15466319024562836,0.9758307933807373
1767829404823,1767829404.8219616,-0.21661391854286194,0.15734875202178955,0.9757697582244873
1767829404823,1767829404.8219807,-0.22088639438152313,0.15539561212062836,0.9733893871307373
1767829404884,1767829404.8819423,-0.21984879672527313,0.15600597858428955,0.9760749340057373
1767829404884,1767829404.8819616,-0.22882096469402313,0.16082775592803955,0.9766852855682373
1767829404884,1767829404.8819807,-0.22662369906902313,0.16064465045928955,0.9737555980682373
1767829404947,1767829404.9439423,-0.22796647250652313,0.16253674030303955,0.9769904613494873
1767829404947,1767829404.9439616,-0.23095719516277313,0.16491711139678955,0.9764411449432373
1767829404947,1767829404.9439807,-0.23938006162643433,0.16302502155303955,0.9733283519744873
1767829404990,1767829404.9889424,-0.24072283506393433,0.16314709186553955,0.9769294261932373
1767829404990,1767829404.9889617,-0.23828141391277313,0.16143810749053955,0.9769904613494873
1767829404990,1767829404.9889808,-0.23461930453777313,0.16705334186553955,0.9770514965057373
1767829405052,1767829405.0469422,-0.22576920688152313,0.16668713092803955,0.9777839183807373
1767829405052,1767829405.0469615,-0.22595231235027313,0.16265881061553955,0.9788215160369873
1767829405052,1767829405.0469806,-0.21997086703777313,0.16839611530303955,0.9773566722869873
1767829405110,1767829405.1089423,-0.21057143807411194,0.17224133014678955,0.9782111644744873
1767829405110,1767829405.1089616,-0.20861831307411194,0.16638195514678955,0.9852302074432373
1767829405110,1767829405.1089807,-0.20501723885536194,0.16973888874053955,0.9879157543182373
1767829405169,1767829405.1669424,-0.20574966073036194,0.16314709186553955,0.9876105785369873
1767829405169,1767829405.1669617,-0.20275893807411194,0.16052258014678955,0.9886481761932373
1767829405169,1767829405.1669807,-0.20593276619911194,0.16143810749053955,0.9816291332244873
1767829405216,1767829405.2159424,-0.20391860604286194,0.15429697930812836,0.9748542308807373
1767829405217,1767829405.2159617,-0.20843520760536194,0.15704357624053955,0.9785773754119873
1767829405217,1767829405.2159808,-0.21075454354286194,0.15283213555812836,0.9813239574432373
1767829405280,1767829405.2759423,-0.21899430453777313,0.14990244805812836,0.9845588207244873
1767829405280,1767829405.2759616,-0.21551528573036194,0.15155039727687836,0.9800422191619873
1767829405280,1767829405.2759807,-0.21014419198036194,0.15234385430812836,0.9776008129119873
1767829405334,1767829405.3319423,-0.21252456307411194,0.15448008477687836,0.9752204418182373
1767829405334,1767829405.3319616,-0.21667495369911194,0.15539561212062836,0.9824225902557373
1767829405334,1767829405.3319807,-0.21752944588661194,0.15856945514678955,0.9779059886932373
1767829405394,1767829405.3919423,-0.21990983188152313,0.15234385430812836,0.9775397777557373
1767829405394,1767829405.3919616,-0.22247330844402313,0.15142832696437836,0.9765021800994873
1767829405394,1767829405.3919806,-0.22253434360027313,0.15203867852687836,0.9785773754119873
1767829405457,1767829405.4559424,-0.22406022250652313,0.15625011920928955,0.9737555980682373
1767829405457,1767829405.4559617,-0.22418229281902313,0.15783703327178955,0.9755256175994873
1767829405457,1767829405.4559808,-0.22576920688152313,0.15539561212062836,0.9770514965057373
1767829405503,1767829405.5009422,-0.22741715610027313,0.16040050983428955,0.9781501293182373
1767829405503,1767829405.5009615,-0.22955338656902313,0.15771496295928955,0.9751594066619873
1767829405503,1767829405.5009806,-0.22741715610027313,0.15802013874053955,0.9746100902557373
1767829405588,1767829405.5869422,-0.22937028110027313,0.16113293170928955,0.9761359691619873
1767829405588,1767829405.5869615,-0.22894303500652313,0.16320812702178955,0.9794318675994873
1767829405588,1767829405.5869806,-0.22863785922527313,0.16168224811553955,0.9824836254119873
1767829405624,1767829405.6189423,-0.22851578891277313,0.15917980670928955,0.9801642894744873
1767829405625,1767829405.6189616,-0.22851578891277313,0.16540539264678955,0.9783332347869873
1767829405625,1767829405.6189806,-0.22930924594402313,0.16467297077178955,0.9778449535369873
1767829405693,1767829405.6919422,-0.22937028110027313,0.16656506061553955,0.9762580394744873
1767829405693,1767829405.6919615,-0.22631852328777313,0.15924084186553955,0.9733283519744873
1767829405693,1767829405.6919806,-0.22503678500652313,0.15814220905303955,0.9762580394744873
1767829405740,1767829405.7389424,-0.22833268344402313,0.16125500202178955,0.9791266918182373
1767829405740,1767829405.7389617,-0.22692887485027313,0.16656506061553955,0.9765632152557373
1767829405740,1767829405.7389808,-0.23120133578777313,0.15844738483428955,0.9816901683807373
1767829405804,1767829405.8009424,-0.23254410922527313,0.15716564655303955,0.9778449535369873
1767829405804,1767829405.8009617,-0.23333756625652313,0.15655529499053955,0.9813849925994873
1767829405804,1767829405.8009808,-0.23388688266277313,0.15600597858428955,0.9744269847869873
1767829405862,1767829405.8569424,-0.23651139438152313,0.15332041680812836,0.9778449535369873
1767829405862,1767829405.8569617,-0.23291032016277313,0.15502940118312836,0.9699714183807373
1767829405862,1767829405.8569808,-0.23120133578777313,0.15667736530303955,0.9756476879119873
1767829405919,1767829405.9049423,-0.23632828891277313,0.15136729180812836,0.9788215160369873
1767829405919,1767829405.9049616,-0.23419205844402313,0.15258799493312836,0.9768683910369873
1767829405919,1767829405.9049807,-0.23382584750652313,0.14996348321437836,0.9717414379119873
1767829405967,1767829405.9619422,-0.22735612094402313,0.15197764337062836,0.9777839183807373
1767829405967,1767829405.9619615,-0.23260514438152313,0.14935313165187836,0.9754645824432373
1767829405967,1767829405.9619806,-0.23529069125652313,0.14715586602687836,0.9749152660369873
1767829406024,1767829406.0219424,-0.23559586703777313,0.14599619805812836,0.9739387035369873
1767829406024,1767829406.0219617,-0.23339860141277313,0.14776621758937836,0.9729621410369873
1767829406024,1767829406.0219808,-0.23529069125652313,0.14569102227687836,0.9721076488494873
1767829406082,1767829406.0819423,-0.23333756625652313,0.14459238946437836,0.9745490550994873
1767829406082,1767829406.0819616,-0.23413102328777313,0.14349375665187836,0.9761359691619873
1767829406082,1767829406.0819807,-0.23327653110027313,0.14855967462062836,0.9769294261932373
1767829406143,1767829406.1419423,-0.23663346469402313,0.14721690118312836,0.9783942699432373
1767829406143,1767829406.1419616,-0.23736588656902313,0.14727793633937836,0.9739997386932373
1767829406143,1767829406.1419806,-0.24090594053268433,0.14794932305812836,0.9749152660369873
1767829406191,1767829406.1889422,-0.23925799131393433,0.14727793633937836,0.9748542308807373
1767829406191,1767829406.1889615,-0.24145525693893433,0.14544688165187836,0.9730842113494873
1767829406191,1767829406.1889806,-0.23730485141277313,0.14587412774562836,0.9718635082244873
1767829406252,1767829406.2509422,-0.24005144834518433,0.14556895196437836,0.9730842113494873
1767829406252,1767829406.2509615,-0.24200457334518433,0.14611826837062836,0.9741828441619873
1767829406252,1767829406.2509806,-0.23699967563152313,0.15502940118312836,0.9758918285369873
1767829406314,1767829406.3069422,-0.23443619906902313,0.15039072930812836,0.9738166332244873
1767829406314,1767829406.3069615,-0.23498551547527313,0.15338145196437836,0.9772956371307373
1767829406314,1767829406.3069806,-0.23675553500652313,0.15448008477687836,0.9739997386932373
1767829406370,1767829406.3669424,-0.23620621860027313,0.15643322467803955,0.9747931957244873
1767829406370,1767829406.3669617,-0.23858658969402313,0.15661633014678955,0.9768683910369873
1767829406370,1767829406.3669808,-0.24011248350143433,0.15966808795928955,0.9717414379119873
1767829406430,1767829406.4259424,-0.24157732725143433,0.16333019733428955,0.9736335277557373
1767829406430,1767829406.4259617,-0.23718278110027313,0.16314709186553955,0.9764411449432373
1767829406430,1767829406.4259808,-0.23883073031902313,0.16339123249053955,0.9736335277557373
1767829406477,1767829406.4739423,-0.23754899203777313,0.16217052936553955,0.9702155590057373
1767829406480,1767829406.4739616,-0.24017351865768433,0.16583263874053955,0.9723517894744873
1767829406480,1767829406.4739807,-0.24249285459518433,0.16760265827178955,0.9727180004119873
1767829406537,1767829406.5359423,-0.24578875303268433,0.16888439655303955,0.9797980785369873
1767829406537,1767829406.5359616,-0.24652117490768433,0.16796886920928955,0.9729621410369873
1767829406537,1767829406.5359807,-0.24133318662643433,0.16662609577178955,0.9766852855682373
1767829406597,1767829406.5919423,-0.24292010068893433,0.16857922077178955,0.9717414379119873
1767829406597,1767829406.5919616,-0.24194353818893433,0.16979992389678955,0.9750983715057373
1767829406597,1767829406.5919807,-0.23889176547527313,0.16955578327178955,0.9727180004119873
1767829406654,1767829406.6519423,-0.23590104281902313,0.16375744342803955,0.9713141918182373
1767829406655,1767829406.6519616,-0.23687760531902313,0.16864025592803955,0.9744880199432373
1767829406655,1767829406.6519806,-0.23974627256393433,0.16271984577178955,0.9747321605682373
1767829406713,1767829406.7119422,-0.23870866000652313,0.16503918170928955,0.9749152660369873
1767829406713,1767829406.7119615,-0.24078387022018433,0.16601574420928955,0.9721076488494873
1767829406718,1767829406.7119806,-0.23614518344402313,0.16558849811553955,0.9746100902557373
1767829406778,1767829406.7759423,-0.24005144834518433,0.16137707233428955,0.9732673168182373
1767829406778,1767829406.7759616,-0.23913592100143433,0.16485607624053955,0.9725348949432373
1767829406778,1767829406.7759807,-0.24304217100143433,0.16253674030303955,0.9722907543182373
1767829406821,1767829406.8179424,-0.23956316709518433,0.15985119342803955,0.9708869457244873
1767829406821,1767829406.8179617,-0.24084490537643433,0.16217052936553955,0.9754645824432373
1767829406821,1767829406.8179808,-0.24115008115768433,0.16271984577178955,0.9752204418182373
1767829406879,1767829406.8769424,-0.24279803037643433,0.16192638874053955,0.9745490550994873
1767829406879,1767829406.8769617,-0.24420183897018433,0.15991222858428955,0.9746100902557373
1767829406879,1767829406.8769808,-0.24133318662643433,0.16009533405303955,0.9759528636932373
1767829406938,1767829406.9379423,-0.23748795688152313,0.15661633014678955,0.9739997386932373
1767829406938,1767829406.9379616,-0.24060076475143433,0.16229259967803955,0.9757087230682373
1767829406938,1767829406.9379807,-0.23394791781902313,0.15881359577178955,0.9714362621307373
1767829407001,1767829406.9959424,-0.23846451938152313,0.15887463092803955,0.9719855785369873
1767829407001,1767829406.9959617,-0.24115008115768433,0.15380869805812836,0.9750983715057373
1767829407001,1767829406.9959807,-0.24206560850143433,0.15728771686553955,0.9690558910369873
1767829407047,1767829407.0459423,-0.24304217100143433,0.15905773639678955,0.9718635082244873
1767829407047,1767829407.0459616,-0.24279803037643433,0.15606701374053955,0.9738776683807373
1767829407047,1767829407.0459807,-0.24371355772018433,0.15606701374053955,0.9741828441619873
1767829407125,1767829407.1169424,-0.24444597959518433,0.15887463092803955,0.9735724925994873
1767829407125,1767829407.1169617,-0.24456804990768433,0.15740978717803955,0.9722907543182373
1767829407125,1767829407.1169808,-0.24884051084518433,0.16162121295928955,0.9706428050994873
1767829407163,1767829407.1619422,-0.24499529600143433,0.16003429889678955,0.9643561840057373
1767829407163,1767829407.1619616,-0.24786394834518433,0.16217052936553955,0.9776618480682373
1767829407163,1767829407.1619806,-0.2511598467826843,0.16174328327178955,0.9739997386932373
1767829407225,1767829407.2239423,-0.24920672178268433,0.15673840045928955,0.9735114574432373
1767829407225,1767829407.2239616,-0.24804705381393433,0.16204845905303955,0.9720466136932373
1767829407225,1767829407.2239807,-0.24469012022018433,0.16400158405303955,0.9702765941619873
1767829407286,1767829407.2819424,-0.24511736631393433,0.16479504108428955,0.9748542308807373
1767829407286,1767829407.2819617,-0.24359148740768433,0.16699230670928955,0.9753425121307373
1767829407286,1767829407.2819808,-0.24041765928268433,0.16827404499053955,0.9676520824432373
1767829407333,1767829407.3309424,-0.24066179990768433,0.16577160358428955,0.9714972972869873
1767829407333,1767829407.3309617,-0.24096697568893433,0.16528332233428955,0.9769904613494873
1767829407333,1767829407.3309808,-0.24096697568893433,0.16882336139678955,0.9729621410369873
1767829407391,1767829407.3899424,-0.23712174594402313,0.17041027545928955,0.9681403636932373
1767829407391,1767829407.3899617,-0.24005144834518433,0.16516125202178955,0.9722907543182373
1767829407391,1767829407.3899808,-0.23907488584518433,0.16973888874053955,0.9766242504119873
1767829407449,1767829407.4469423,-0.24176043272018433,0.16778576374053955,0.9767463207244873
1767829407449,1767829407.4469616,-0.24273699522018433,0.16839611530303955,0.9757087230682373
1767829407449,1767829407.4469807,-0.24176043272018433,0.16668713092803955,0.9685676097869873
1767829407507,1767829407.5069423,-0.24169939756393433,0.16906750202178955,0.9719855785369873
1767829407507,1767829407.5069616,-0.24304217100143433,0.16412365436553955,0.9714362621307373
1767829407507,1767829407.5069807,-0.23956316709518433,0.16455090045928955,0.9738776683807373
1767829407571,1767829407.5689423,-0.24395769834518433,0.16674816608428955,0.9757087230682373
1767829407571,1767829407.5689616,-0.24676531553268433,0.16577160358428955,0.9725348949432373
1767829407571,1767829407.5689807,-0.24322527647018433,0.16821300983428955,0.9744880199432373
1767829407618,1767829407.6139424,-0.24005144834518433,0.16424572467803955,0.9739387035369873
1767829407618,1767829407.6139617,-0.24029558897018433,0.16705334186553955,0.9707038402557373
1767829407618,1767829407.6139808,-0.24035662412643433,0.16723644733428955,0.9729011058807373
1767829407673,1767829407.6719422,-0.24005144834518433,0.16558849811553955,0.9760138988494873
1767829407673,1767829407.6719615,-0.23834244906902313,0.16766369342803955,0.9747931957244873
1767829407673,1767829407.6719806,-0.24218767881393433,0.16503918170928955,0.9730842113494873
1767829407733,1767829407.7319424,-0.24353045225143433,0.16186535358428955,0.9719855785369873
1767829407733,1767829407.7319617,-0.24420183897018433,0.16198742389678955,0.9720466136932373
1767829407733,1767829407.7319808,-0.23828141391277313,0.16326916217803955,0.9723517894744873
1767829407808,1767829407.8069422,-0.24102801084518433,0.16131603717803955,0.9703376293182373
1767829407808,1767829407.8069615,-0.23962420225143433,0.16046154499053955,0.9747931957244873
1767829407808,1767829407.8069806,-0.24096697568893433,0.16284191608428955,0.9758307933807373
1767829407841,1767829407.8409424,-0.24035662412643433,0.16326916217803955,0.9693000316619873
1767829407841,1767829407.8409617,-0.24774187803268433,0.16442883014678955,0.9721686840057373
1767829407841,1767829407.8409808,-0.2504274249076843,0.16162121295928955,0.9738776683807373
1767829407913,1767829407.9119422,-0.24627703428268433,0.15625011920928955,0.9688117504119873
1767829407913,1767829407.9119616,-0.24829119443893433,0.16375744342803955,0.9693610668182373
1767829407913,1767829407.9119806,-0.24572771787643433,0.16253674030303955,0.9733283519744873
1767829407958,1767829407.9569423,-0.24523943662643433,0.16094982624053955,0.9760138988494873
1767829407958,1767829407.9569616,-0.24481219053268433,0.16510021686553955,0.9691779613494873
1767829407958,1767829407.9569807,-0.24609392881393433,0.16387951374053955,0.9680793285369873
1767829408019,1767829408.0169423,-0.24450701475143433,0.16607677936553955,0.9723517894744873
1767829408019,1767829408.0169616,-0.24029558897018433,0.16528332233428955,0.9724128246307373
1767829408019,1767829408.0169806,-0.24542254209518433,0.16369640827178955,0.9671638011932373
1767829408078,1767829408.0769422,-0.24322527647018433,0.16461193561553955,0.9710700511932373
1767829408078,1767829408.0769615,-0.24304217100143433,0.16259777545928955,0.9706428050994873
1767829408078,1767829408.0769806,-0.24267596006393433,0.16583263874053955,0.9728400707244873
1767829408126,1767829408.1259422,-0.24505633115768433,0.16802990436553955,0.9738166332244873
1767829408126,1767829408.1259615,-0.24469012022018433,0.16906750202178955,0.9722907543182373
1767829408126,1767829408.1259806,-0.24841326475143433,0.17169201374053955,0.9691169261932373
1767829408184,1767829408.1819422,-0.24884051084518433,0.16900646686553955,0.9711921215057373
1767829408184,1767829408.1819615,-0.24890154600143433,0.17028820514678955,0.9721686840057373
1767829408184,1767829408.1819806,-0.24713152647018433,0.16485607624053955,0.9709479808807373
1767829408243,1767829408.2419424,-0.24798601865768433,0.16656506061553955,0.9718635082244873
1767829408243,1767829408.2419617,-0.24731463193893433,0.16467297077178955,0.9702765941619873
1767829408243,1767829408.2419808,-0.24554461240768433,0.16558849811553955,0.9703376293182373
1767829408304,1767829408.3019423,-0.24340838193893433,0.16314709186553955,0.9688727855682373
1767829408304,1767829408.3019617,-0.24029558897018433,0.16656506061553955,0.9702765941619873
1767829408308,1767829408.3019807,-0.23980730772018433,0.16619884967803955,0.9750373363494873
1767829408366,1767829408.3639424,-0.24066179990768433,0.16558849811553955,0.9693000316619873
1767829408366,1767829408.3639617,-0.24292010068893433,0.17053234577178955,0.9715583324432373
1767829408366,1767829408.3639808,-0.24377459287643433,0.16302502155303955,0.9701545238494873
1767829408411,1767829408.4099424,-0.24560564756393433,0.16699230670928955,0.9729011058807373
1767829408411,1767829408.4099617,-0.24591082334518433,0.16326916217803955,0.9712531566619873
1767829408411,1767829408.4099808,-0.24462908506393433,0.16345226764678955,0.9679572582244873
1767829408469,1767829408.4669423,-0.24682635068893433,0.16235363483428955,0.9717414379119873
1767829408469,1767829408.4669616,-0.24658221006393433,0.16253674030303955,0.9747321605682373
1767829408469,1767829408.4669807,-0.24420183897018433,0.16119396686553955,0.9718635082244873
1767829408531,1767829408.5289423,-0.24511736631393433,0.16302502155303955,0.9690558910369873
1767829408531,1767829408.5289617,-0.24462908506393433,0.16656506061553955,0.9699714183807373
1767829408531,1767829408.5289807,-0.24194353818893433,0.16577160358428955,0.9740607738494873
1767829408589,1767829408.5869422,-0.24230974912643433,0.16839611530303955,0.9719855785369873
1767829408589,1767829408.5869615,-0.24353045225143433,0.16674816608428955,0.9755256175994873
1767829408589,1767829408.5869806,-0.24566668272018433,0.16766369342803955,0.9706428050994873
1767829408648,1767829408.6469424,-0.24609392881393433,0.16912853717803955,0.9728400707244873
1767829408648,1767829408.6469617,-0.24853533506393433,0.16540539264678955,0.9763190746307373
1767829408648,1767829408.6469808,-0.24798601865768433,0.16711437702178955,0.9699103832244873
1767829408710,1767829408.7079422,-0.24536150693893433,0.16741955280303955,0.9693610668182373
1767829408710,1767829408.7079616,-0.24584978818893433,0.16680920124053955,0.9695441722869873
1767829408710,1767829408.7079806,-0.24029558897018433,0.17150890827178955,0.9724128246307373
1767829408755,1767829408.7519424,-0.24218767881393433,0.16845715045928955,0.9742438793182373
1767829408755,1767829408.7519617,-0.23901383578777313,0.16772472858428955,0.9713752269744873
1767829408755,1767829408.7519808,-0.24072283506393433,0.17059338092803955,0.9685676097869873
1767829408817,1767829408.8139422,-0.24243181943893433,0.16601574420928955,0.9742438793182373
1767829408819,1767829408.8139615,-0.24713152647018433,0.16632091999053955,0.9733283519744873
1767829408820,1767829408.8139806,-0.24517840147018433,0.16809093952178955,0.9692389965057373
1767829408877,1767829408.8759422,-0.24768084287643433,0.17010509967803955,0.9689338207244873
1767829408877,1767829408.8759615,-0.24749773740768433,0.16711437702178955,0.9685676097869873
1767829408877,1767829408.8759806,-0.2525026202201843,0.16851818561553955,0.9719245433807373
1767829408922,1767829408.9209423,-0.2545167803764343,0.16778576374053955,0.9703376293182373
1767829408922,1767829408.9209616,-0.2527467608451843,0.16705334186553955,0.9680182933807373
1767829408922,1767829408.9209807,-0.2550660967826843,0.16650402545928955,0.9684455394744873
1767829408978,1767829408.9769423,-0.2561036944389343,0.16461193561553955,0.9678962230682373
1767829408978,1767829408.9769616,-0.2573243975639343,0.16931164264678955,0.9684455394744873
1767829408978,1767829408.9769807,-0.2547609210014343,0.17004406452178955,0.9681403636932373
1767829409040,1767829409.0369422,-0.2563478350639343,0.16510021686553955,0.9674079418182373
1767829409040,1767829409.0369616,-0.2557374835014343,0.16595470905303955,0.9687507152557373
1767829409040,1767829409.0369806,-0.2545167803764343,0.16705334186553955,0.9684455394744873
1767829409099,1767829409.0979424,-0.2500001788139343,0.16424572467803955,0.9639899730682373
1767829409099,1767829409.0979617,-0.24829119443893433,0.16986095905303955,0.9691779613494873
1767829409099,1767829409.0979807,-0.24871844053268433,0.16516125202178955,0.9702765941619873
