unix_ms,lsl_unix_ts,TP9,AF7,AF8,TP10,Right AUX
1767593587276,1767593587.143375,-4.8828125,-19.04296875,-28.3203125,-19.53125,-149.4140625
1767593587276,1767593587.1472812,-3.90625,-47.36328125,-29.296875,-8.30078125,80.078125
1767593587276,1767593587.1511874,-8.7890625,-66.40625,-33.203125,-10.25390625,47.36328125
1767593587276,1767593587.1550937,-17.578125,-73.2421875,-34.1796875,-16.11328125,-150.390625
1767593587277,1767593587.130125,-9.27734375,-54.6875,-32.71484375,-10.7421875,-282.71484375
1767593587278,1767593587.1340313,5.37109375,-55.6640625,-27.83203125,-1.953125,-259.765625
1767593587278,1767593587.1379375,3.41796875,-134.27734375,-29.296875,-1.46484375,164.0625
1767593587278,1767593587.1418438,-3.41796875,-112.3046875,-30.2734375,-7.32421875,194.82421875
1767593587278,1767593587.14575,-2.44140625,-4.39453125,-28.80859375,-14.6484375,-167.48046875
1767593587278,1767593587.1496563,1.953125,-22.94921875,-32.2265625,-18.06640625,-120.60546875
1767593587278,1767593587.1535625,6.34765625,-72.75390625,-33.69140625,-20.5078125,-430.17578125
1767593587278,1767593587.1574688,3.41796875,-49.31640625,-31.73828125,-17.08984375,-877.9296875
1767593587278,1767593587.161375,4.39453125,-12.6953125,-32.71484375,-11.71875,-520.01953125
1767593587278,1767593587.1652813,4.39453125,-39.55078125,-28.80859375,-8.30078125,-2.44140625
1767593587278,1767593587.1691875,2.44140625,-30.76171875,-24.90234375,-7.32421875,65.4296875
1767593587279,1767593587.1730938,2.9296875,-15.13671875,-27.83203125,-13.18359375,-74.70703125
1767593587279,1767593587.159125,3.90625,-49.8046875,-26.85546875,-10.25390625,-61.03515625
1767593587279,1767593587.1630313,6.34765625,-92.28515625,-26.85546875,-0.9765625,96.6796875
