TimeStamp,unix_ms,lsl_unix_ts,TP9,AF7,AF8,TP10
2025-12-28 21:19:06.155,1766974746155,1766974746.155,852.1978,802.6374,821.1722,859.0476
2025-12-28 21:19:06.155,1766974746155,1766974746.155,851.79486,801.8315,819.15753,858.24176
2025-12-28 21:19:06.155,1766974746155,1766974746.155,845.34796,803.8461,815.9341,858.6447
2025-12-28 21:19:06.156,1766974746156,1766974746.156,843.3333,807.47253,824.7985,857.8388
2025-12-28 21:19:06.187,1766974746187,1766974746.187,842.52747,805.05493,828.4249,850.58606
2025-12-28 21:19:06.188,1766974746188,1766974746.188,845.34796,809.0842,826.4103,849.3773
2025-12-28 21:19:06.188,1766974746188,1766974746.188,846.55676,813.1135,826.8132,842.9304
2025-12-28 21:19:06.189,1766974746189,1766974746.189,832.4542,806.6667,820.3663,836.4835
2025-12-28 21:19:06.190,1766974746190,1766974746.19,832.0513,807.47253,819.5604,842.9304
2025-12-28 21:19:06.191,1766974746191,1766974746.191,835.2747,795.38464,818.3516,839.304
2025-12-28 21:19:06.191,1766974746191,1766974746.191,821.5751,788.1319,808.68134,822.7839
2025-12-28 21:19:06.191,1766974746191,1766974746.191,841.31866,807.47253,823.5897,848.5714
2025-12-28 21:19:06.192,1766974746192,1766974746.192,824.7985,787.72894,809.89014,835.2747
2025-12-28 21:19:06.192,1766974746192,1766974746.192,840.5128,801.8315,824.3956,849.3773
2025-12-28 21:19:06.192,1766974746192,1766974746.192,816.337,786.52014,804.2491,821.5751
2025-12-28 21:19:06.193,1766974746193,1766974746.193,836.4835,800.6227,817.5458,842.52747
2025-12-28 21:19:06.235,1766974746235,1766974746.235,825.6044,790.54944,809.0842,826.0073
2025-12-28 21:19:06.236,1766974746236,1766974746.236,823.1868,785.7143,810.293,823.1868
2025-12-28 21:19:06.236,1766974746236,1766974746.236,833.663,791.75824,813.1135,831.6484
2025-12-28 21:19:06.236,1766974746236,1766974746.236,837.6923,802.6374,815.5311,829.6337
2025-12-28 21:19:06.236,1766974746236,1766974746.236,826.8132,799.011,813.91943,816.7399
2025-12-28 21:19:06.237,1766974746237,1766974746.237,834.4689,799.81683,811.0989,808.2784
2025-12-28 21:19:06.237,1766974746237,1766974746.237,832.4542,803.8461,817.1429,811.0989
2025-12-28 21:19:06.237,1766974746237,1766974746.237,829.6337,799.41394,819.15753,811.9048
2025-12-28 21:19:06.238,1766974746238,1766974746.238,836.8865,801.02563,810.696,807.0696
2025-12-28 21:19:06.238,1766974746238,1766974746.238,831.6484,800.2198,804.65204,806.26373
2025-12-28 21:19:06.238,1766974746238,1766974746.238,830.84247,797.3993,809.89014,811.9048
2025-12-28 21:19:06.238,1766974746238,1766974746.238,826.4103,801.4286,817.5458,819.15753
2025-12-28 21:19:06.271,1766974746271,1766974746.271,806.26373,799.81683,814.3223,821.978
2025-12-28 21:19:06.271,1766974746271,1766974746.271,786.9231,794.17584,810.293,821.978
2025-12-28 21:19:06.271,1766974746271,1766974746.271,786.9231,787.72894,805.8608,821.5751
2025-12-28 21:19:06.272,1766974746272,1766974746.272,800.6227,788.1319,816.337,814.7253
2025-12-28 21:19:06.272,1766974746272,1766974746.272,799.81683,788.1319,810.696,805.8608
2025-12-28 21:19:06.272,1766974746272,1766974746.272,794.9817,786.9231,809.89014,821.978
2025-12-28 21:19:06.273,1766974746273,1766974746.273,803.8461,785.7143,809.89014,808.68134
2025-12-28 21:19:06.274,1766974746274,1766974746.274,813.91943,790.14655,816.7399,813.91943
2025-12-28 21:19:06.274,1766974746274,1766974746.274,809.89014,801.4286,815.5311,811.9048
2025-12-28 21:19:06.274,1766974746274,1766974746.274,801.02563,808.68134,814.3223,801.8315
2025-12-28 21:19:06.274,1766974746274,1766974746.274,795.78754,805.4579,809.4872,794.17584
2025-12-28 21:19:06.275,1766974746275,1766974746.275,790.9524,794.57874,803.0403,790.9524
2025-12-28 21:19:06.333,1766974746333,1766974746.333,795.78754,795.38464,806.6667,792.96704
2025-12-28 21:19:06.334,1766974746334,1766974746.334,802.6374,805.8608,813.5165,796.99634
2025-12-28 21:19:06.335,1766974746335,1766974746.335,807.8755,796.99634,813.1135,801.4286
2025-12-28 21:19:06.335,1766974746335,1766974746.335,799.81683,790.9524,811.50183,806.26373
2025-12-28 21:19:06.335,1766974746335,1766974746.335,807.0696,803.0403,811.50183,796.1905
2025-12-28 21:19:06.336,1766974746336,1766974746.336,792.96704,782.0879,800.2198,795.78754
2025-12-28 21:19:06.336,1766974746336,1766974746.336,792.96704,782.0879,799.41394,784.10254
2025-12-28 21:19:06.336,1766974746336,1766974746.336,801.02563,790.9524,810.696,794.17584
2025-12-28 21:19:06.337,1766974746337,1766974746.337,806.26373,795.78754,811.9048,804.65204
2025-12-28 21:19:06.337,1766974746337,1766974746.337,801.8315,793.36993,810.696,797.3993
2025-12-28 21:19:06.337,1766974746337,1766974746.337,797.8022,792.96704,806.6667,796.5934
2025-12-28 21:19:06.337,1766974746337,1766974746.337,799.41394,791.75824,798.60803,802.23444
2025-12-28 21:19:06.371,1766974746371,1766974746.371,805.05493,792.96704,803.44324,806.6667
2025-12-28 21:19:06.372,1766974746372,1766974746.372,809.89014,790.14655,815.9341,807.0696
2025-12-28 21:19:06.372,1766974746372,1766974746.372,808.68134,793.7729,810.696,801.02563
2025-12-28 21:19:06.372,1766974746372,1766974746.372,807.0696,795.38464,806.26373,800.6227
2025-12-28 21:19:06.373,1766974746373,1766974746.373,811.9048,799.011,812.3077,805.8608
2025-12-28 21:19:06.373,1766974746373,1766974746.373,812.3077,808.68134,805.8608,807.0696
2025-12-28 21:19:06.373,1766974746373,1766974746.373,807.8755,806.6667,811.0989,807.0696
2025-12-28 21:19:06.373,1766974746373,1766974746.373,809.0842,805.05493,819.15753,809.0842
2025-12-28 21:19:06.375,1766974746375,1766974746.375,813.91943,806.6667,815.12823,817.9487
2025-12-28 21:19:06.375,1766974746375,1766974746.375,811.0989,801.4286,809.89014,807.8755
2025-12-28 21:19:06.375,1766974746375,1766974746.375,807.0696,800.6227,814.7253,799.81683
2025-12-28 21:19:06.376,1766974746376,1766974746.376,811.9048,806.26373,821.5751,809.0842
2025-12-28 21:19:06.416,1766974746416,1766974746.416,815.9341,805.8608,817.5458,811.9048
2025-12-28 21:19:06.417,1766974746417,1766974746.417,812.3077,804.65204,815.5311,807.0696
2025-12-28 21:19:06.417,1766974746417,1766974746.417,813.1135,807.47253,820.3663,807.0696
2025-12-28 21:19:06.418,1766974746418,1766974746.418,805.05493,801.4286,803.44324,805.4579
2025-12-28 21:19:06.418,1766974746418,1766974746.418,804.2491,798.60803,801.02563,804.2491
2025-12-28 21:19:06.418,1766974746418,1766974746.418,806.26373,798.20514,816.337,802.23444
2025-12-28 21:19:06.419,1766974746419,1766974746.419,819.15753,806.26373,811.50183,818.7546
2025-12-28 21:19:06.419,1766974746419,1766974746.419,813.1135,808.2784,818.7546,817.5458
2025-12-28 21:19:06.419,1766974746419,1766974746.419,810.293,806.26373,819.5604,817.9487
2025-12-28 21:19:06.419,1766974746419,1766974746.419,805.05493,798.60803,817.9487,807.47253
2025-12-28 21:19:06.420,1766974746420,1766974746.42,817.9487,801.4286,803.8461,820.3663
2025-12-28 21:19:06.420,1766974746420,1766974746.42,808.2784,797.3993,804.2491,813.91943
2025-12-28 21:19:06.453,1766974746453,1766974746.453,800.6227,794.17584,807.0696,804.65204
2025-12-28 21:19:06.453,1766974746453,1766974746.453,801.8315,794.9817,806.26373,799.81683
2025-12-28 21:19:06.454,1766974746454,1766974746.454,804.2491,799.41394,803.8461,799.011
2025-12-28 21:19:06.454,1766974746454,1766974746.454,804.2491,799.41394,805.8608,803.44324
2025-12-28 21:19:06.454,1766974746454,1766974746.454,801.4286,798.20514,808.68134,806.26373
2025-12-28 21:19:06.455,1766974746455,1766974746.455,800.2198,798.60803,805.8608,801.02563
2025-12-28 21:19:06.455,1766974746455,1766974746.455,805.05493,799.81683,806.26373,805.4579
