unix_ms,lsl_unix_ts,X,Y,Z
1767829584328,1767829584.3279424,-2.340238332748413,2.594449520111084,0.9121695756912231
1767829584328,1767829584.3279617,-2.160795211791992,2.676694393157959,1.6897567510604858
1767829584328,1767829584.3279808,-2.392575979232788,1.7645248174667358,2.018735885620117
1767829584414,1767829584.4029424,-2.751462459564209,1.151427149772644,2.504728078842163
1767829584414,1767829584.4029617,-3.185116767883301,1.6299424171447754,2.415006399154663
1767829584414,1767829584.4029808,-3.4468047618865967,2.796323299407959,2.086027145385742
1767829584449,1767829584.4479423,-3.5739104747772217,3.349606513977051,1.8243391513824463
1767829584449,1767829584.4479616,-3.3720366954803467,2.729032039642334,1.3383471965789795
1767829584449,1767829584.4479806,-2.96081280708313,1.9364912509918213,0.9570304155349731
1767829584511,1767829584.5099423,-1.8766767978668213,1.510313630104065,1.2860095500946045
1767829584511,1767829584.5099616,-0.8149712085723877,1.8467695713043213,1.8991072177886963
1767829584511,1767829584.5099807,-0.3439328074455261,1.44302237033844,2.272947311401367
1767829584558,1767829584.5559423,0.2317807972431183,0.2467343956232071,2.751462459564209
1767829584558,1767829584.5559616,0.635528028011322,-0.13458240032196045,3.02062726020813
1767829584566,1767829584.5559807,0.8000175952911377,0.4859920144081116,3.3795135021209717
1767829584619,1767829584.6149423,0.4710384011268616,2.086027145385742,3.6262478828430176
1767829584619,1767829584.6149616,-0.35888639092445374,2.878567934036255,3.4542815685272217
1767829584619,1767829584.6149807,-1.48788321018219,2.056119918823242,2.99072003364563
1767829584674,1767829584.6729424,-2.280424118041992,1.0990896224975586,2.594449520111084
1767829584674,1767829584.6729617,-3.170163154602051,1.8019088506698608,1.480406403541565
1767829584674,1767829584.6729808,-3.4542815685272217,4.351497650146484,0.02990720048546791
1767829584735,1767829584.7329423,-3.222500801086426,7.147820949554443,-0.9645072221755981
1767829584735,1767829584.7329617,-2.953336000442505,6.385187149047852,-1.6748032569885254
1767829584735,1767829584.7329807,-2.407529592514038,2.213132858276367,-1.5850815773010254
1767829584795,1767829584.7929423,-1.525267243385315,-0.8448783755302429,-1.0766592025756836
